class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
blues,0.849,1.8095238,0.657,3.5396826,0.784,4.126984,0.815,2.6904762,0.674,4.1904764,0.736,4.031746,0.732,3.6269841,1.695,1.6746032,0.361,3.984127,0.946,0.31746033,1.689,2.515873,1.353,0.5714286,1.417,0.63492066,-0.005,0,1
blues,0.889,1.7142857,0.665,3.1587303,0.788,3.8492064,0.821,2.4682539,0.679,3.8492064,0.725,3.936508,0.652,3.5952382,1.611,1.5952381,0.271,3.3412697,0.836,0.32539684,1.544,2.015873,1.222,0.20634921,1.274,0.5,-0.006,0,1
disco,0.871,1.7222222,0.625,2.984127,0.791,3.6587303,0.746,1.8730159,0.68,3.6825397,0.728,3.452381,0.636,2.8968253,1.394,1.5793651,0.225,2.6666667,0.701,0.24603175,1.42,2.4444444,1.144,0.2777778,1.154,0.3888889,-0.006,0,1
disco,0.832,2.0317461,0.647,3.2777777,0.764,4.071429,0.785,2.7142856,0.681,3.920635,0.725,4.2380953,0.674,3.8650794,1.745,1.2857143,0.311,3.9444444,0.879,0.24603175,1.788,1.8650794,1.478,0.26984128,1.548,0.5,-0.006,0,1
disco,0.859,1.8333334,0.592,2.4682539,0.785,3.2619047,0.817,2.357143,0.664,3.7857144,0.709,3.7460318,0.673,2.4603174,1.43,2.1111112,0.3,2.8730159,0.814,0.47619048,1.47,2.6746032,1.067,0.103174604,1.121,0.6111111,-0.006,0,1
disco,0.847,1.9761904,0.656,3.2222223,0.797,3.8730159,0.813,2.3174603,0.678,3.9682539,0.747,3.8015873,0.66,3.6349206,1.626,1.5873016,0.292,3.6269841,0.91,0.24603175,1.593,1.968254,1.266,0.22222222,1.312,0.3888889,-0.006,0,1
disco,0.864,1.8650794,0.665,3.4047618,0.792,3.9126985,0.811,2.8888888,0.69,4.0079365,0.744,4.0396824,0.697,4.126984,1.879,1.6587301,0.299,4.2460318,1.003,0.7063492,1.763,2.2380953,1.477,0.15079366,1.526,0.45238096,-0.006,0,1
disco,0.856,1.6746032,0.671,3.3174603,0.793,3.952381,0.804,2.8650794,0.681,3.9285715,0.747,3.8809524,0.676,3.6190476,1.696,1.6825397,0.31,4.0396824,0.893,0.2857143,1.685,2.2777777,1.373,0.12698413,1.432,0.44444445,-0.006,0,1
disco,0.835,2.063492,0.654,2.8730159,0.832,3.4682539,0.775,2.2063491,0.672,3.8095238,0.72,3.452381,0.657,2.4920635,1.319,1.7698413,0.33,3.3730159,0.817,0.37301588,1.441,1.7936507,1.03,0,1.054,0.11904762,-0.006,0,1
disco,0.817,2.0714285,0.631,2.8015873,0.798,3.547619,0.823,2.2301588,0.678,3.5873015,0.734,3.3253968,0.685,1.6984127,1.301,2.0873015,0.353,2.8015873,0.82,0.6904762,1.463,2.3174603,0.99,0.031746034,1.064,0.34920636,-0.006,0,1
disco,0.85,1.9047619,0.623,2.563492,0.779,3.2460318,0.766,2.0396826,0.655,3.5238094,0.728,3.0714285,0.705,1.3095238,1.209,2.3492064,0.342,2.1904762,0.676,0.6825397,1.437,2.857143,0.943,0.007936508,1.016,0.64285713,-0.006,0,1
disco,0.815,2.0952382,0.618,2.5952382,0.779,3.2301588,0.746,1.7936507,0.667,3.4444444,0.701,3.3492064,0.629,2.1666667,1.231,1.6746032,0.27,2.7380953,0.753,0.34126985,1.357,2.0317461,0.986,0.055555556,1.002,0.15873016,-0.006,0,1
disco,0.862,1.8650794,0.673,2.9603174,0.83,3.6984127,0.847,2.7777777,0.682,3.9603174,0.698,4.1904764,0.71,2.8253968,1.555,2.0238094,0.359,3.3888888,0.888,0.56349206,1.654,2.563492,1.157,0.03968254,1.228,0.47619048,-0.006,0,1
disco,0.837,2.0238094,0.631,3.0079365,0.816,3.6031747,0.784,2.3492064,0.671,3.8174603,0.728,3.5,0.654,2.642857,1.395,1.6746032,0.319,3.5714285,0.85,0.2936508,1.44,1.7301587,1.103,0,1.14,0.21428572,-0.006,0,1
disco,0.881,1.6507937,0.677,3.1666667,0.792,3.9920635,0.797,2.8015873,0.687,4.198413,0.704,3.936508,0.683,3.8809524,1.661,1.2539682,0.314,3.3888888,0.855,0.3015873,1.606,2.3730159,1.343,0.50793654,1.425,0.7380952,-0.006,0,1
disco,0.83,1.9920635,0.677,3.1587303,0.812,3.9682539,0.857,2.2857144,0.677,3.857143,0.731,3.6666667,0.699,3.0238094,1.533,1.7619047,0.348,3.4444444,0.864,0.37301588,1.684,2.3015873,1.126,0.3888889,1.158,0.4047619,-0.006,0,1
disco,0.818,2.1269841,0.62,2.6349206,0.788,3.3333333,0.827,2.3174603,0.673,3.8730159,0.697,4.142857,0.647,2.8174603,1.485,1.7936507,0.285,3.1984127,0.835,0.4047619,1.479,2.2380953,1.11,0.007936508,1.167,0.6825397,-0.005,0,1
disco,0.833,1.968254,0.6,2.3809524,0.758,3.1746032,0.736,1.8650794,0.678,3.2936509,0.707,3.1746032,0.665,1.1111112,1.152,2.7619047,0.331,2.0714285,0.662,0.85714287,1.362,2.8412697,0.908,0,0.978,0.46825397,-0.006,0,1
disco,0.865,1.7539682,0.674,3.1825397,0.823,3.6746032,0.811,2.7539682,0.67,4.214286,0.75,3.7380953,0.707,3.2222223,1.736,1.8730159,0.322,3.6031747,0.936,0.53968257,1.683,2.3412697,1.229,0.08730159,1.296,0.46031746,-0.006,0,1
disco,0.822,2.1507936,0.648,2.8730159,0.808,3.5952382,0.854,2.4285715,0.678,4.1507936,0.729,4.095238,0.659,3.7380953,1.672,1.7698413,0.301,3.6746032,0.905,0.36507937,1.647,2.1746032,1.203,0.26984128,1.241,0.3888889,-0.006,0,1
disco,0.827,2.0873015,0.674,3.1031747,0.835,3.6111112,0.821,2.5238094,0.681,4.1031747,0.726,3.9682539,0.688,3.3253968,1.57,1.7063493,0.316,3.642857,0.833,0.24603175,1.588,2.2777777,1.282,0.031746034,1.325,0.54761904,-0.006,0,1
disco,0.857,1.4603175,0.618,3.0079365,0.784,3.6190476,0.793,2.3492064,0.678,3.8888888,0.733,3.515873,0.662,2.920635,1.447,1.6587301,0.299,3.0555556,0.756,0.30952382,1.545,2.3492064,1.228,0.15873016,1.256,0.42857143,-0.006,0,1
disco,0.862,1.7857143,0.618,2.5396826,0.801,3.1904762,0.767,2.2460318,0.667,3.7142856,0.73,3.563492,0.674,1.9761904,1.289,2.063492,0.316,2.8968253,0.733,0.4920635,1.454,2.547619,1.013,0.007936508,1.053,0.37301588,-0.006,0,1
disco,0.829,1.9603175,0.633,2.7301588,0.818,3.4920635,0.81,2.436508,0.677,3.8492064,0.711,3.6587303,0.667,2.642857,1.44,1.8015873,0.31,3.3809524,0.858,0.3888889,1.53,2.3095238,1.089,0,1.125,0.32539684,-0.006,0,1
disco,0.791,2.3174603,0.642,2.7301588,0.814,3.2777777,0.758,2.0396826,0.67,3.4126985,0.725,3.5,0.645,2.4047618,1.306,1.6904762,0.271,2.9920635,0.737,0.34126985,1.438,1.8809524,1.035,0.023809524,1.049,0.08730159,-0.006,0,1
disco,0.832,2.063492,0.668,3.1031747,0.806,3.7142856,0.827,2.8095238,0.687,4.34127,0.715,4.111111,0.692,3.3650794,1.765,1.9444444,0.304,3.7142856,0.962,0.6111111,1.756,2.1746032,1.315,0,1.364,0.31746033,-0.006,0,1
disco,0.876,1.3571428,0.649,3.5317461,0.762,4.174603,0.81,2.7301588,0.678,4,0.719,4.0238094,0.692,4,1.731,1.5476191,0.348,4.0873017,0.924,0.21428572,1.748,2.3650794,1.463,0.44444445,1.521,0.5555556,-0.006,0,1
disco,0.832,2.0873015,0.657,2.952381,0.807,3.6746032,0.849,2.6904762,0.68,4.0634923,0.709,4.0396824,0.731,3.1349206,1.67,1.9047619,0.343,3.5714285,1.03,0.61904764,1.76,2.436508,1.177,0.16666667,1.26,0.5714286,-0.006,0,1
disco,0.763,2.5555556,0.645,2.7380953,0.811,3.547619,0.75,1.9444444,0.662,3.3253968,0.722,3.4285715,0.663,1.7142857,1.239,2.0555556,0.303,2.4603174,0.685,0.3888889,1.429,2.2063491,0.985,0,1.034,0.18253969,-0.006,0,1
disco,0.863,1.8412699,0.677,2.9920635,0.799,3.642857,0.803,2.4444444,0.669,4.071429,0.732,3.9126985,0.649,3.3253968,1.614,1.7063493,0.273,3.4126985,0.864,0.23015873,1.528,2.1349206,1.245,0,1.297,0.20634921,-0.006,0,1
disco,0.83,1.9047619,0.653,3.2857144,0.802,3.8095238,0.797,2.5873015,0.674,4.1666665,0.745,3.7936509,0.685,3.5079365,1.626,1.6904762,0.304,3.3730159,0.828,0.30952382,1.69,2.5,1.313,0.47619048,1.394,0.6666667,-0.006,0,1
disco,0.852,1.968254,0.636,2.7301588,0.816,3.3888888,0.816,2.2142856,0.678,3.6587303,0.738,3.4603174,0.667,2.1984127,1.392,2.2301588,0.283,2.7380953,0.769,0.53968257,1.499,2.3174603,1.067,0.007936508,1.125,0.34920636,-0.006,0,1
disco,0.862,1.8888888,0.633,2.6111112,0.807,3.3412697,0.849,2.6984127,0.671,3.7936509,0.724,3.7539682,0.748,2.047619,1.561,2.4285715,0.343,2.857143,0.853,1.1984127,1.691,2.8492064,1.095,0.06349207,1.18,0.6111111,-0.006,0,1
disco,0.854,2.0238094,0.627,2.952381,0.8,3.6190476,0.781,2.3333333,0.679,3.547619,0.723,3.5079365,0.684,2.1031747,1.323,1.7857143,0.351,3.1349206,0.8,0.43650794,1.465,2.484127,1.036,0,1.081,0.2857143,-0.006,0,1
disco,0.832,2.0238094,0.676,2.8253968,0.846,3.5873015,0.825,2.3253968,0.668,3.8253968,0.731,3.936508,0.662,3.1031747,1.512,1.6269841,0.312,3.0952382,0.849,0.4047619,1.56,1.968254,1.16,0.15873016,1.206,0.34126985,-0.006,0,1
disco,0.832,1.9523809,0.645,2.9603174,0.827,3.563492,0.801,2.2222223,0.685,3.5952382,0.715,3.7063491,0.661,2.7619047,1.401,1.6984127,0.307,3.2539682,0.827,0.2857143,1.493,1.9206349,1.101,0.015873017,1.135,0.1984127,-0.006,0,1
disco,0.84,1.9444444,0.628,2.6825397,0.815,3.2777777,0.786,2.0396826,0.678,3.7222223,0.727,3.4682539,0.649,2.2539682,1.322,1.7857143,0.279,3.1746032,0.815,0.43650794,1.407,2.1587303,1.035,0,1.068,0.42857143,-0.006,0,1
disco,0.839,2.1111112,0.662,3,0.817,3.6825397,0.798,2.3730159,0.676,3.8253968,0.712,3.9444444,0.649,2.9444444,1.53,2.0396826,0.312,3.4682539,0.915,0.46825397,1.545,2.0714285,1.168,0,1.206,0.22222222,-0.006,0,1
disco,0.83,2.079365,0.615,2.7857144,0.793,3.420635,0.821,2.3253968,0.671,3.8968253,0.691,3.9603174,0.661,2.8650794,1.545,2.2936509,0.292,3,0.822,0.8095238,1.579,2.6904762,1.095,0.055555556,1.135,0.34920636,-0.006,0,1
disco,0.776,2.2777777,0.588,2.5873015,0.793,3.3730159,0.774,2.047619,0.673,3.436508,0.718,3.5079365,0.666,1.7222222,1.299,2.047619,0.29,2.484127,0.706,0.63492066,1.449,2.4126985,0.985,0.015873017,1.028,0.47619048,-0.006,0,1
disco,0.824,2.0396826,0.604,2.2936509,0.794,3.2698412,0.845,2.357143,0.669,4.0238094,0.71,3.9047618,0.677,2.3015873,1.461,2.0396826,0.305,3.1825397,0.836,0.76984125,1.523,2.4047618,1.049,0.1904762,1.122,0.6507937,-0.006,0,1
disco,0.867,1.7857143,0.628,3,0.791,3.7063491,0.795,2.1984127,0.68,3.8095238,0.705,3.6349206,0.676,2.7619047,1.439,1.7539682,0.309,3.142857,0.799,0.2936508,1.498,2.6111112,1.132,0.04761905,1.169,0.3888889,-0.006,0,1
disco,0.852,1.8333334,0.627,2.7857144,0.801,3.3492064,0.745,2.1587303,0.687,3.6031747,0.691,3.7777777,0.652,2.4047618,1.311,1.7380953,0.286,3.015873,0.763,0.4047619,1.417,1.8730159,1.052,0,1.092,0.26984128,-0.006,0,1
disco,0.905,1.5793651,0.664,3.2619047,0.791,3.8968253,0.875,2.8174603,0.674,4.015873,0.718,3.984127,0.71,3.4444444,1.769,1.9285715,0.328,3.8095238,0.998,0.5714286,1.77,2.6349206,1.257,0.031746034,1.367,0.515873,-0.006,0,1
disco,0.903,1.468254,0.663,3.2539682,0.8,3.9126985,0.804,2.5396826,0.674,4.0396824,0.738,3.7460318,0.672,3.8730159,1.676,1.3650794,0.289,3.579365,0.778,0.31746033,1.606,2.0317461,1.285,0.46031746,1.337,0.61904764,-0.006,0,1
disco,0.803,2.436508,0.666,3.357143,0.794,4,0.786,2.6349206,0.688,4,0.734,3.952381,0.699,3.547619,1.636,1.6904762,0.335,3.9682539,0.904,0.2777778,1.658,2.0714285,1.362,0,1.42,0.41269842,-0.006,0,1
disco,0.85,1.9920635,0.657,3.2142856,0.813,3.9126985,0.793,2.484127,0.685,3.7539682,0.709,3.6825397,0.716,2.5714285,1.458,2.0317461,0.417,3.6825397,0.907,0.5873016,1.624,2.6746032,1.107,0,1.171,0.2936508,-0.005,0,1
disco,0.842,1.9603175,0.653,3.2460318,0.778,4.0555553,0.776,2.7142856,0.681,3.9761906,0.718,3.9920635,0.689,4.111111,1.72,1.1666666,0.297,3.420635,0.853,0.23809524,1.725,1.8015873,1.418,0.44444445,1.485,0.64285713,-0.006,0,1
disco,0.859,1.9285715,0.66,3.2063491,0.828,3.7460318,0.833,2.6825397,0.669,4.1349206,0.699,4.174603,0.698,3.6190476,1.796,1.9126984,0.321,3.5714285,0.933,0.6111111,1.757,2.2936509,1.29,0.007936508,1.352,0.32539684,-0.005,0,1
disco,0.838,1.9523809,0.633,2.6984127,0.804,3.5238094,0.776,2.2222223,0.672,3.5079365,0.692,3.8253968,0.685,1.9841269,1.291,1.8492063,0.301,3.0873015,0.721,0.3968254,1.443,2.642857,1.038,0.015873017,1.069,0.42063493,-0.006,0,1
disco,0.866,1.968254,0.679,3.2222223,0.812,3.984127,0.818,2.5317461,0.671,3.984127,0.707,3.7936509,0.7,3.047619,1.551,1.7857143,0.382,3.7936509,0.908,0.2936508,1.582,2.0079365,1.221,0,1.268,0.25396827,-0.005,0,1
disco,0.814,2.015873,0.592,2.4444444,0.765,3.1190476,0.73,1.8174603,0.677,3.3888888,0.681,3.4285715,0.64,1.8253968,1.179,1.531746,0.257,2.6031747,0.636,0.24603175,1.326,1.8333334,0.969,0.06349207,0.996,0.25396827,-0.006,0,1
disco,0.861,1.4126984,0.632,3.142857,0.79,3.6746032,0.777,2.3412697,0.67,3.3253968,0.733,3.515873,0.689,2.6111112,1.443,1.9761904,0.308,2.8253968,0.712,0.35714287,1.56,2.7857144,1.189,0.06349207,1.251,0.61904764,-0.006,0,1
disco,0.871,1.531746,0.654,3.2539682,0.794,3.9047618,0.805,2.515873,0.693,4.0238094,0.739,4.0396824,0.675,3.047619,1.617,1.968254,0.318,3.579365,0.863,0.4920635,1.634,2.4285715,1.28,0,1.348,0.3968254,-0.006,0,1
disco,0.828,2.0952382,0.625,2.5555556,0.794,3.4285715,0.802,2.3492064,0.678,3.7698412,0.748,3.5,0.694,1.8015873,1.339,2.357143,0.311,2.5555556,0.723,0.65873015,1.53,2.9444444,1.005,0.007936508,1.076,0.6269841,-0.006,0,1
disco,0.836,1.8968254,0.655,3.3492064,0.775,4.142857,0.776,2.7063491,0.693,3.8412697,0.713,4.0793653,0.698,4.0873017,1.75,1.6190476,0.323,3.9761906,0.915,0.23809524,1.683,2.3095238,1.42,0.47619048,1.455,0.5714286,-0.006,0,1
disco,0.866,1.8095238,0.647,2.8015873,0.814,3.563492,0.798,2.484127,0.672,3.9761906,0.72,3.9047618,0.688,2.7619047,1.566,2.015873,0.307,3.5873015,0.844,0.50793654,1.634,2.2539682,1.156,0.055555556,1.209,0.31746033,-0.006,0,1
disco,0.869,1.7301587,0.662,3.1190476,0.805,3.7936509,0.812,2.4603174,0.675,3.9761906,0.7,4.0873017,0.707,3.579365,1.629,1.7619047,0.338,3.8333333,0.896,0.2857143,1.645,2.7857144,1.304,0.6666667,1.349,0.67460316,-0.006,0,1
disco,0.809,2.3095238,0.633,3.3650794,0.768,4.1349206,0.777,2.6269841,0.69,4.0396824,0.766,3.8174603,0.706,4.0555553,1.829,1.6984127,0.277,3.7539682,0.922,0.6984127,1.877,2.1269841,1.487,0.36507937,1.549,0.5555556,-0.006,0,1
disco,0.828,2.1587303,0.658,3.2142856,0.765,4.095238,0.772,2.547619,0.677,4.1666665,0.743,3.7539682,0.711,3.9920635,1.717,1.5079365,0.3,3.8412697,0.825,0.25396827,1.732,2.2063491,1.436,0.54761904,1.498,0.6666667,-0.006,0,1
disco,0.835,1.9841269,0.597,2.436508,0.796,3.1269841,0.79,2.3333333,0.668,3.7301588,0.697,3.6111112,0.668,2.2539682,1.381,2.6984127,0.303,2.6587303,0.744,0.5873016,1.592,3.0714285,1.009,0.11111111,1.076,0.36507937,-0.006,0,1
disco,0.885,1.5634921,0.655,3.079365,0.802,3.7380953,0.833,2.3650794,0.693,3.9047618,0.731,4.031746,0.654,3.3492064,1.601,1.7777778,0.281,3.3492064,0.834,0.26984128,1.53,2.3015873,1.244,0.3809524,1.287,0.43650794,-0.006,0,1
disco,0.909,1.5793651,0.669,3.3333333,0.806,3.8730159,0.817,2.8730159,0.685,3.8888888,0.745,3.936508,0.699,3.8968253,1.824,1.8333334,0.308,4.095238,1.03,0.8492063,1.702,2.3888888,1.325,0.071428575,1.37,0.37301588,-0.006,0,1
disco,0.826,2.0714285,0.673,3.0952382,0.818,3.936508,0.841,2.1666667,0.68,3.7301588,0.72,3.857143,0.685,3.015873,1.484,1.4365079,0.333,3.0714285,0.832,0.4047619,1.592,1.9920635,1.132,0.44444445,1.187,0.6031746,-0.006,0,1
disco,0.856,1.9285715,0.592,2.579365,0.76,3.3412697,0.721,1.7619047,0.671,3.547619,0.678,3.4444444,0.625,1.8730159,1.194,1.6111112,0.252,2.2539682,0.67,0.26190478,1.329,1.7698413,0.977,0,1.001,0.20634921,-0.006,0,1
disco,0.853,2.015873,0.663,3.1031747,0.803,3.6984127,0.835,2.3809524,0.678,3.9920635,0.724,3.8333333,0.664,3.4285715,1.576,1.4444444,0.304,3.4126985,0.861,0.42857143,1.571,1.8888888,1.189,0.45238096,1.21,0.4920635,-0.006,0,1
disco,0.842,1.9523809,0.627,2.6666667,0.8,3.2857144,0.751,2.0714285,0.666,3.563492,0.704,3.5238094,0.665,2,1.266,1.7698413,0.289,2.6587303,0.677,0.2936508,1.364,2.2380953,1.045,0,1.077,0.42063493,-0.006,0,1
disco,0.869,1.8412699,0.658,3.0238094,0.841,3.6746032,0.832,2.6666667,0.693,3.7777777,0.739,3.8095238,0.688,3.1349206,1.555,1.8095238,0.328,3.5873015,0.822,0.3809524,1.59,2.420635,1.188,0,1.236,0.41269842,-0.006,0,1
disco,0.789,2.2936509,0.637,2.8968253,0.826,3.6507936,0.807,2.2857144,0.665,3.9047618,0.707,3.7777777,0.649,2.9047618,1.433,1.6507937,0.33,3.7857144,0.875,0.25396827,1.524,1.8253968,1.099,0,1.136,0.3015873,-0.006,0,1
disco,0.869,1.8095238,0.62,2.5714285,0.794,3.3253968,0.76,2.1031747,0.676,3.3333333,0.68,3.6587303,0.668,1.8571428,1.354,2.8174603,0.297,2.3968253,0.745,0.9285714,1.558,3.1111112,0.993,0,1.062,0.25396827,-0.006,0,1
disco,0.887,1.6190476,0.632,2.8333333,0.809,3.4444444,0.806,2.1666667,0.684,3.6825397,0.726,3.579365,0.656,2.7142856,1.403,1.7936507,0.282,3.142857,0.773,0.31746033,1.417,2.2539682,1.108,0.007936508,1.143,0.24603175,-0.006,0,1
disco,0.859,1.8650794,0.649,2.9761906,0.809,3.7539682,0.818,2.3809524,0.678,3.857143,0.704,3.7539682,0.702,2.6190476,1.438,1.9523809,0.346,3.4047618,0.809,0.46031746,1.515,2.8095238,1.106,0,1.148,0.42063493,-0.006,0,1
disco,0.877,1.8253968,0.633,2.7301588,0.811,3.4285715,0.797,2.5952382,0.679,4.1190476,0.707,4.1507936,0.712,2.6111112,1.658,2,0.297,3.436508,0.936,0.61904764,1.644,2.3730159,1.169,0.11111111,1.214,0.41269842,-0.006,0,1
disco,0.826,2.047619,0.632,2.8492064,0.808,3.5238094,0.837,2.1349206,0.661,4.0873017,0.743,3.6904762,0.644,2.9047618,1.467,1.8095238,0.303,3.3412697,0.849,0.3968254,1.531,2.1190476,1.101,0.13492064,1.146,0.34920636,-0.006,0,1
disco,0.867,1.7619047,0.68,3.1349206,0.811,3.8333333,0.849,2.7460318,0.677,4.1507936,0.733,3.8333333,0.731,3.2619047,1.705,1.7777778,0.349,3.6984127,0.967,0.78571427,1.68,2.3333333,1.238,0.3968254,1.307,0.6825397,-0.006,0,1
disco,0.85,1.9206349,0.656,2.8888888,0.801,3.5952382,0.808,2.6587303,0.665,4.15873,0.698,4.1190476,0.691,3.3888888,1.711,1.8888888,0.296,3.6984127,0.927,0.6111111,1.692,2.3809524,1.201,0.45238096,1.28,0.7063492,-0.006,0,1
disco,0.877,1.9365079,0.658,3.0952382,0.816,3.7063491,0.799,2.7142856,0.702,3.9285715,0.736,4.1666665,0.674,4.031746,1.847,1.7301587,0.293,3.920635,0.987,0.74603176,1.719,1.9603175,1.355,0.007936508,1.392,0.21428572,-0.006,0,1
disco,0.807,2.2936509,0.696,2.8968253,0.849,3.5952382,0.867,2.7460318,0.684,4.0793653,0.71,3.9761906,0.745,2.7063491,1.622,1.9444444,0.385,3.952381,0.973,0.48412699,1.772,2.2222223,1.15,0,1.241,0.3968254,-0.005,0,1
disco,0.861,1.7619047,0.637,2.8809524,0.8,3.5396826,0.792,2.1746032,0.665,3.5317461,0.702,3.6507936,0.65,2.6587303,1.389,1.6031746,0.277,3.0873015,0.773,0.25396827,1.454,2.047619,1.088,0.023809524,1.113,0.30952382,-0.006,0,1
disco,0.853,1.8333334,0.689,3.357143,0.799,3.936508,0.841,2.8015873,0.679,4,0.723,3.9603174,0.682,3.3492064,1.635,1.6666666,0.321,3.642857,0.877,0.26984128,1.582,2.0873015,1.302,0.007936508,1.374,0.41269842,-0.005,0,1
disco,0.838,2.0873015,0.671,2.9285715,0.827,3.4920635,0.857,2.7539682,0.672,4.111111,0.712,4.2539682,0.696,3.5396826,1.807,1.8650794,0.293,4.0238094,0.951,0.8015873,1.704,2.2063491,1.289,0.06349207,1.309,0.26190478,-0.006,0,1
disco,0.846,1.968254,0.592,2.5396826,0.752,3.2936509,0.751,2,0.674,3.3253968,0.696,3.3253968,0.647,1.4920635,1.176,2.0317461,0.286,2.3095238,0.669,0.63492066,1.375,2.3730159,0.951,0,0.993,0.4920635,-0.006,0,1
disco,0.826,2.1825397,0.683,3.1984127,0.79,4.1349206,0.786,2.2460318,0.67,4.2460318,0.737,3.8492064,0.671,3.7460318,1.605,1.5634921,0.28,3.5555556,0.89,0.35714287,1.641,1.9444444,1.319,0.44444445,1.368,0.50793654,-0.006,0,1
disco,0.819,2.1666667,0.614,2.452381,0.765,3.1904762,0.708,1.8571428,0.675,3.2857144,0.69,3.2301588,0.659,1.2777778,1.067,1.7936507,0.33,2.436508,0.635,0.36507937,1.269,2.563492,0.906,0.007936508,0.948,0.3888889,-0.006,0,1
disco,0.847,1.9523809,0.683,3.3015873,0.802,3.984127,0.823,2.547619,0.68,4.285714,0.733,3.920635,0.676,3.4047618,1.562,1.6349206,0.345,3.9603174,0.943,0.25396827,1.521,2.484127,1.255,0,1.324,0.4047619,-0.005,0,1
disco,0.871,1.8333334,0.581,2.3492064,0.768,3.0396826,0.738,1.8412699,0.678,3.047619,0.697,3.0873015,0.659,1.3968254,1.21,2.9444444,0.275,1.7777778,0.644,0.9285714,1.472,3.1904762,0.937,0.03968254,0.989,0.25396827,-0.006,0,1
disco,0.844,1.968254,0.674,3.1507936,0.794,3.7857144,0.802,3,0.686,3.8730159,0.726,4.0396824,0.699,3.8809524,1.697,1.6190476,0.322,3.6825397,0.846,0.20634921,1.736,2.579365,1.439,0.47619048,1.502,0.4920635,-0.006,0,1
disco,0.883,1.8968254,0.638,3.1746032,0.755,4.111111,0.756,2.3412697,0.668,4.0238094,0.718,4.1507936,0.677,3.8809524,1.776,1.6904762,0.274,3.357143,0.917,0.2936508,1.686,2.2539682,1.465,0.44444445,1.494,0.6269841,-0.006,0,1
disco,0.834,2.1111112,0.681,3.2301588,0.799,3.9761906,0.828,2.642857,0.681,3.7936509,0.754,3.6904762,0.675,3.6269841,1.648,1.7142857,0.326,3.952381,0.917,0.2857143,1.595,2.3253968,1.259,0.1984127,1.314,0.4920635,-0.006,0,1
disco,0.838,2.0079365,0.648,3.0873015,0.783,3.8253968,0.761,2.1825397,0.68,3.8809524,0.737,3.8730159,0.662,3.3174603,1.557,1.6428572,0.295,3.3412697,0.836,0.21428572,1.593,2.2063491,1.324,0.015873017,1.363,0.44444445,-0.006,0,1
disco,0.876,1.6428572,0.667,3.0873015,0.806,3.7619047,0.825,2.484127,0.678,3.9444444,0.719,3.9047618,0.682,3.0873015,1.601,1.9761904,0.292,3.2539682,0.871,0.47619048,1.548,2.3809524,1.203,0.08730159,1.272,0.5714286,-0.006,0,1
disco,0.881,1.6904762,0.668,3.0079365,0.814,3.7222223,0.842,2.6507936,0.677,4.1349206,0.703,4.0793653,0.688,2.920635,1.586,1.9126984,0.309,3.6507936,0.85,0.43650794,1.599,2.6111112,1.188,0.06349207,1.246,0.53968257,-0.006,0,1
disco,0.811,2.2460318,0.662,3.3333333,0.783,4.0873017,0.788,2.7619047,0.685,4.047619,0.75,3.9761906,0.686,3.7142856,1.68,1.6507937,0.311,4.015873,0.922,0.23809524,1.741,2.1666667,1.431,0.1904762,1.498,0.44444445,-0.006,0,1
disco,0.873,1.6507937,0.661,3.3492064,0.808,3.857143,0.823,2.7619047,0.678,4.1825395,0.717,4.15873,0.684,3.9682539,1.814,1.7619047,0.327,4.142857,0.982,0.42857143,1.704,2.3412697,1.339,0.015873017,1.376,0.32539684,-0.006,0,1
disco,0.833,1.8492063,0.659,3.4682539,0.769,4.1825395,0.787,2.9682539,0.68,4.0555553,0.749,3.8492064,0.706,4.325397,1.845,1.2301587,0.305,4.301587,0.942,0.32539684,1.825,1.8333334,1.5,0.4920635,1.567,0.6984127,-0.006,0,1
disco,0.804,1.968254,0.556,2.1666667,0.713,2.8412697,0.619,1.3253968,0.657,2.7619047,0.688,2.7857144,0.607,0.48412699,0.896,1.9841269,0.297,1.4444444,0.509,0.52380955,1.15,2.0555556,0.824,0,0.86,0.20634921,-0.006,0,1
disco,0.81,2.142857,0.662,3.547619,0.774,4.174603,0.81,2.7777777,0.674,4.373016,0.745,3.9920635,0.718,3.8333333,1.714,1.6190476,0.371,4.2619047,0.978,0.23809524,1.682,2.2698412,1.423,0.071428575,1.477,0.4920635,-0.006,0,1
disco,0.913,1.4365079,0.648,3.047619,0.795,3.6904762,0.851,2.7142856,0.681,4.031746,0.724,3.9603174,0.683,3.9444444,1.775,1.7619047,0.306,3.984127,0.97,0.52380955,1.711,2.2857144,1.298,0.015873017,1.331,0.22222222,-0.006,0,1
disco,0.797,2.3095238,0.66,2.9126985,0.827,3.579365,0.817,2.2698412,0.687,3.4682539,0.743,3.515873,0.678,2.6666667,1.506,2.7301588,0.316,3.2301588,0.868,0.515873,1.615,3.1904762,1.109,0.04761905,1.146,0.25396827,-0.006,0,1
