class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
jazz,0.858,1.7698413,0.592,2.3253968,0.774,3.1507936,0.819,2.7063491,0.833,4.2063494,0.851,4.230159,0.72,2.0873015,1.706,2.420635,0.328,2.6031747,0.803,0.8174603,1.393,2.7857144,1.044,0.007936508,1.138,0.65873015,-0.003,0,3
jazz,0.858,1.7698413,0.592,2.3253968,0.774,3.1507936,0.819,2.7063491,0.832,4.095238,0.863,4.111111,0.72,2.0873015,1.706,2.420635,0.328,2.6031747,0.803,0.8174603,1.393,2.7857144,1.044,0.007936508,1.138,0.65873015,-0.003,0,3
jazz,0.858,1.7698413,0.592,2.3253968,0.774,3.1507936,0.819,2.7063491,0.836,4.1904764,0.868,4,0.72,2.0873015,1.706,2.420635,0.328,2.6031747,0.803,0.8174603,1.393,2.7857144,1.044,0.007936508,1.138,0.65873015,-0.003,0,3
jazz,0.858,1.7698413,0.592,2.3253968,0.774,3.1507936,0.819,2.7063491,0.827,4.0634923,0.893,3.8809524,0.72,2.0873015,1.706,2.420635,0.328,2.6031747,0.803,0.8174603,1.393,2.7857144,1.044,0.007936508,1.138,0.65873015,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.823,4.301587,0.864,4.1507936,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.835,4.1190476,0.886,4.015873,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.833,4,0.856,4.1349206,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.84,4.1349206,0.851,4.15873,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.863,3.9047618,0.883,4.031746,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,4.0793653,0.881,3.9444444,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.85,4.0238094,0.882,3.936508,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.861,3.920635,0.898,3.8809524,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.829,4.2222223,0.879,3.9682539,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.815,4.3650794,0.871,4.031746,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.846,4.0793653,0.847,4.2539682,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.843,3.9920635,0.881,3.984127,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.842,4.1666665,0.88,4,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,3.7857144,0.881,3.9920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,3.9682539,0.871,3.9682539,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.844,3.9444444,0.876,4.031746,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.834,4.015873,0.899,3.8809524,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.855,3.8968253,0.882,4.047619,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.844,3.9047618,0.876,4.0238094,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.842,4.1190476,0.873,3.984127,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.1507936,0.869,4.0079365,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.822,4.0555553,0.912,3.7777777,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.831,4.111111,0.892,3.8492064,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.835,4.071429,0.84,4.2936506,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.85,4.0555553,0.868,4.126984,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.836,4.1507936,0.874,4.0396824,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.834,4.1190476,0.884,3.9603174,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.854,4.0555553,0.881,3.9920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.833,4.0634923,0.868,4.126984,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.858,3.9285715,0.836,4.214286,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,3.952381,0.868,3.9920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.848,4.1349206,0.886,3.936508,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.827,4.214286,0.886,3.9682539,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.849,3.936508,0.9,3.8650794,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.214286,0.855,4.142857,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.846,4.0555553,0.875,4.0793653,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.841,4.1031747,0.876,3.984127,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.859,4.0079365,0.876,4.0793653,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,3.9682539,0.869,4.0634923,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.847,3.952381,0.893,3.9126985,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.835,4.047619,0.885,4.015873,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.874,3.7539682,0.874,4.015873,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.843,3.952381,0.838,4.3095236,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.831,4.142857,0.895,3.8253968,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.831,4.0793653,0.877,4.0555553,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,3.9920635,0.864,4.1031747,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.854,3.9047618,0.895,3.8730159,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.842,4.357143,0.868,4.071429,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.851,3.920635,0.89,3.9603174,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.824,4.285714,0.889,3.984127,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.864,4.095238,0.853,4.1904764,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.838,4.1031747,0.863,4.0793653,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.855,4.0873017,0.893,3.952381,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.855,3.8492064,0.9,3.8412697,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,3.9444444,0.901,3.8968253,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.0079365,0.882,4.0634923,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.831,4.1190476,0.906,3.8253968,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.841,4.031746,0.877,3.9761906,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.834,4.031746,0.871,4.031746,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.84,4.1190476,0.886,3.8968253,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.827,4.2460318,0.878,3.9761906,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.854,3.9285715,0.84,4.1904764,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.849,4.2936506,0.899,3.9285715,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.031746,0.822,4.3333335,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.838,4.126984,0.872,4.0634923,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.838,4.031746,0.868,4.1031747,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.836,4.1507936,0.916,3.7301588,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.855,3.8333333,0.851,4.198413,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.848,3.8174603,0.897,3.9126985,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.845,4.0555553,0.907,3.8492064,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.34127,0.925,3.7301588,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.842,4.0555553,0.873,4.031746,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.849,4.0079365,0.903,3.8650794,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.823,4.1507936,0.892,3.936508,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.846,3.936508,0.874,3.9920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.822,4.1507936,0.921,3.7698412,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.817,4.2619047,0.891,4.0238094,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.82,4.285714,0.909,3.8015873,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.836,4.0555553,0.848,4.230159,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.816,2.2539682,0.648,2.9761906,0.801,3.8015873,0.8,2.5396826,0.826,4.1190476,0.9,3.8888888,0.724,3.1746032,1.683,1.7698413,0.327,3.4761906,0.83,0.4047619,1.665,2.1825397,1.208,0.0952381,1.27,0.42857143,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.82,4.214286,0.88,3.984127,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.843,4.0396824,0.897,3.8968253,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.829,4.174603,0.85,4.2222223,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.857,3.9126985,0.894,3.8730159,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.851,3.9761906,0.89,3.920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.854,4.1190476,0.868,3.9920635,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.837,4.142857,0.897,3.8888888,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.83,4.1666665,0.878,4,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.843,4.0873017,0.894,3.8174603,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.825,4.2063494,0.87,4.0396824,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.848,4.0555553,0.915,3.7936509,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.843,3.952381,0.913,3.7857144,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.83,4.047619,0.875,4.0238094,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.828,4.0873017,0.87,4.1031747,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
country,0.818,2.1904762,0.646,2.4761906,0.815,3.1984127,0.83,2.6031747,0.831,4.0793653,0.897,3.9126985,0.731,2.5,1.67,2.1507936,0.359,3.2063491,0.821,0.65873015,1.536,2.4682539,1.073,0.04761905,1.127,0.4047619,-0.003,0,3
