class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
metal,0.744,2.0952382,0.835,2.2301588,1.084,3.0952382,0.651,1.1269841,0.691,3.9285715,0.725,3.9047618,0.691,2.5,0.889,1.0952381,0.477,2.0079365,0.723,0.103174604,1.096,3.8730159,1.019,4.373016,1.201,3.4444444,0,0,2
metal,0.752,2.1825397,0.936,2.6904762,1.125,3.4126985,0.714,1.7698413,0.701,4.0238094,0.718,4.2380953,0.863,3.6825397,1.049,1.3095238,0.641,4.126984,0.842,0.07936508,1.094,3.6190476,1.097,4,1.273,2.936508,0,0,2
metal,0.708,2.3412697,0.762,2.0873015,1.065,2.8968253,0.595,1.0873016,0.665,4.2380953,0.709,3.9603174,0.699,2.920635,0.87,1.0714285,0.422,2.1904762,0.684,0.11111111,1.071,4.0238094,1.058,3.7539682,1.174,3.4444444,0,0,2
metal,0.598,2.1031747,0.883,1.8571428,1.161,2.7619047,0.619,1.0079365,0.686,4.0079365,0.744,3.8095238,0.681,2.7142856,0.851,1.0714285,0.473,1.6031746,0.714,0.04761905,1.102,3.7222223,0.977,4.714286,1.184,3.920635,0,0,2
metal,0.587,2.2698412,0.856,1.7857143,1.195,2.6587303,0.592,0.8888889,0.692,4.214286,0.719,4.0396824,0.636,2.3888888,0.839,0.86507934,0.474,1.1746032,0.7,0.071428575,1.119,3.9285715,0.989,4.7460318,1.139,4.0238094,0,0,2
metal,0.409,2.2460318,0.753,1.3174603,1.156,2.2777777,0.468,0.48412699,0.675,4.126984,0.713,3.8888888,0.624,3.2222223,0.656,0.42857143,0.32,1.1507937,0.483,0.007936508,0.904,3.1111112,0.968,4.7222223,1.087,4.4126983,0,0,2
metal,0.546,2.3492064,0.842,1.6428572,1.159,2.547619,0.577,0.8174603,0.675,4.2063494,0.695,3.8412697,0.641,2.8253968,0.766,0.6269841,0.401,1.3492063,0.644,0,0.994,3.5396826,0.976,4.7380953,1.171,4.111111,0,0,2
metal,0.759,2.063492,0.866,2.5714285,1.089,3.2936509,0.678,1.4603175,0.692,4.214286,0.745,3.6746032,0.799,2.984127,0.957,1.2539682,0.558,2.6507936,0.802,0.13492064,1.126,3.5714285,1.053,4.373016,1.233,3,0,0,2
metal,0.7,2.0555556,0.857,2.0238094,1.136,2.7698412,0.618,1.0714285,0.677,3.9920635,0.745,3.7142856,0.716,2.8333333,0.855,1.0158731,0.428,1.7380953,0.687,0.055555556,1.099,3.452381,1.019,4.3968253,1.199,3.6507936,0,0,2
metal,0.64,2.3015873,0.878,1.9444444,1.161,2.8174603,0.64,1,0.685,3.9285715,0.707,4.031746,0.633,2.3015873,0.877,0.9047619,0.449,1.6111112,0.755,0.015873017,1.13,4.071429,0.985,4.7619047,1.183,3.9047618,0,0,2
metal,0.541,2.1984127,0.76,1.6904762,1.07,2.5396826,0.541,0.73015875,0.711,3.9682539,0.693,4.2619047,0.629,2.7539682,0.745,0.6666667,0.379,1.3253968,0.565,0.03968254,1.028,3.5714285,1,4.6666665,1.138,4.0396824,0,0,2
metal,0.736,2.142857,0.885,2.642857,1.094,3.4603174,0.701,1.4285715,0.693,3.8650794,0.745,3.8253968,0.774,2.7380953,0.981,1.1269841,0.563,2.8015873,0.818,0.0952381,1.143,3.484127,1.052,4.142857,1.262,3.015873,0,0,2
metal,0.555,2.0873015,0.754,1.5634921,1.11,2.4047618,0.539,0.6904762,0.675,4.111111,0.687,3.9761906,0.649,2.2539682,0.784,0.8968254,0.378,1.2222222,0.588,0.06349207,1.085,3.6190476,1,4.5555553,1.115,4.1507936,0,0,2
metal,0.685,2.436508,0.849,2.2857144,1.139,3.1031747,0.652,1.1269841,0.682,3.9682539,0.73,3.8174603,0.695,2.7063491,0.876,0.9047619,0.481,1.9603175,0.703,0.071428575,1.079,3.8015873,0.994,4.7619047,1.169,3.4920635,0,0,2
metal,0.755,2.1507936,0.863,2.857143,1.037,3.6587303,0.675,1.7142857,0.685,3.984127,0.727,4.198413,0.851,3.4603174,1.044,1.3174603,0.601,3.515873,0.84,0.11111111,1.132,3.9603174,1.171,2.920635,1.289,2.4126985,0,0,2
metal,0.705,2.2936509,0.918,2.3492064,1.168,3.2698412,0.667,1.2539682,0.707,4.1190476,0.72,4,0.774,3.1587303,0.872,1.1746032,0.545,2.2460318,0.769,0.15873016,1.037,3.1111112,0.989,4.65873,1.224,3.3888888,0,0,2
metal,0.688,2.2460318,0.841,1.9523809,1.121,2.7460318,0.629,1.1349206,0.681,4.301587,0.756,3.7380953,0.696,2.8095238,0.835,0.9444444,0.444,1.9126984,0.666,0.055555556,1.104,3.5555556,1.002,4.484127,1.185,3.8095238,0,0,2
metal,0.722,2.3412697,0.896,2.6746032,1.06,3.5873015,0.694,1.7539682,0.687,3.9444444,0.752,4.095238,0.893,3.1666667,1.005,1.3730159,0.614,3.1349206,0.805,0.22222222,1.089,3.0396826,1.106,3.5238094,1.266,2.8492064,0,0,2
metal,0.598,2.2698412,0.81,1.8253968,1.1,2.7539682,0.554,0.82539684,0.69,4.2460318,0.718,4.047619,0.664,2.8888888,0.753,0.7936508,0.402,1.5873016,0.58,0.055555556,0.978,3.5079365,0.986,4.595238,1.15,3.8650794,0,0,2
metal,0.691,2.0873015,0.846,1.9523809,1.142,2.8412697,0.632,1.0158731,0.677,3.9285715,0.721,3.857143,0.657,2.6587303,0.87,1.0714285,0.435,1.8492063,0.72,0.015873017,1.109,4.214286,0.999,4.7619047,1.157,3.7142856,0,0,2
metal,0.594,2.0714285,0.758,1.7777778,1.041,2.6746032,0.532,0.78571427,0.683,4.198413,0.713,4.0079365,0.638,2.1507936,0.761,0.984127,0.36,1.3174603,0.553,0.031746034,1.069,3.7857144,0.99,4.7539682,1.12,3.8650794,0,0,2
metal,0.616,2.0317461,0.799,1.8412699,1.114,2.6349206,0.575,0.8174603,0.688,4.0555553,0.71,3.857143,0.669,2.6904762,0.793,1.0396825,0.401,1.3333334,0.607,0.103174604,1.045,3.9920635,0.997,4.6349206,1.165,3.7857144,0,0,2
metal,0.628,2.4126985,0.865,1.8730159,1.152,2.7698412,0.606,0.8730159,0.676,3.9603174,0.731,3.9682539,0.68,3,0.777,0.93650794,0.419,1.7380953,0.641,0.015873017,1.035,3.436508,0.981,4.7063494,1.17,3.8412697,0,0,2
metal,0.706,2.3730159,0.851,2.484127,1.086,3.3095238,0.649,1.3492063,0.688,4.1349206,0.717,4.126984,0.783,3.0079365,0.926,1.1031746,0.502,2.7698412,0.738,0.055555556,1.092,3.2936509,1.076,3.7222223,1.224,3.1111112,0,0,2
metal,0.707,2.1507936,0.869,2.1269841,1.103,3.063492,0.63,1.1269841,0.691,4.142857,0.692,4.0238094,0.642,2.5396826,0.903,0.76984125,0.488,1.9285715,0.743,0.007936508,1.15,3.984127,1.025,4.468254,1.184,3.857143,0,0,2
metal,0.705,2.1111112,0.805,2.0396826,1.067,2.7698412,0.6,1.031746,0.686,4.0555553,0.715,4.0396824,0.697,2.7936509,0.807,1.1428572,0.429,1.7142857,0.64,0.0952381,1.044,3.6031747,0.994,4.7063494,1.174,3.7063491,0,0,2
metal,0.722,2.1349206,0.851,2.6666667,1.077,3.515873,0.665,1.3730159,0.7,4.071429,0.729,3.9682539,0.778,2.8968253,0.956,1.1984127,0.516,2.8730159,0.773,0.071428575,1.122,3.7539682,1.059,4.3968253,1.252,3.0396826,0,0,2
metal,0.54,2.0873015,0.708,1.7301587,0.999,2.6984127,0.472,0.7619048,0.69,4.174603,0.744,3.9444444,0.641,2.6269841,0.723,0.84126985,0.358,1.3492063,0.492,0.023809524,0.996,3.857143,1.019,4.230159,1.112,3.8174603,0,0,2
metal,0.501,2,0.764,1.5158731,1.119,2.4126985,0.536,0.6825397,0.675,4.0793653,0.722,3.857143,0.639,2.579365,0.749,0.9444444,0.319,1.1190476,0.536,0.055555556,1.036,3.6349206,0.989,4.7222223,1.126,4.1031747,0,0,2
metal,0.42,2.0396826,0.78,1.4126984,1.147,2.3253968,0.494,0.5,0.677,4.0238094,0.725,3.8095238,0.628,2.6349206,0.676,0.6111111,0.358,1.2460318,0.505,0.023809524,0.935,3.3174603,0.968,4.6825395,1.114,4.2222223,0,0,2
metal,0.76,2.1349206,0.886,2.4603174,1.081,3.2539682,0.686,1.3888888,0.667,4.1507936,0.753,3.920635,0.735,2.8492064,0.975,1.1269841,0.515,2.4047618,0.8,0.07936508,1.152,4,1.044,4.4126983,1.267,3.2698412,0,0,2
metal,0.582,2.436508,0.856,1.9365079,1.169,2.9444444,0.569,0.7936508,0.686,3.9682539,0.736,3.9603174,0.682,2.6666667,0.75,0.4920635,0.458,1.4126984,0.619,0.031746034,0.98,2.8888888,0.969,4.7460318,1.147,3.8968253,0,0,2
metal,0.598,2.2063491,0.775,1.8095238,1.085,2.7063491,0.553,0.9047619,0.668,3.9920635,0.72,4.0079365,0.658,2.5714285,0.752,0.95238096,0.41,1.6746032,0.606,0.023809524,1.034,3.5873015,0.992,4.7222223,1.117,3.9047618,0,0,2
metal,0.614,2.1111112,0.759,1.8015873,1.067,2.6031747,0.541,0.84126985,0.693,3.9126985,0.714,4.0873017,0.706,2.7301588,0.77,0.97619045,0.402,1.1904762,0.582,0.11111111,1.026,3.2539682,1.007,4.515873,1.131,3.7380953,0,0,2
metal,0.756,2.0873015,0.815,2.5079365,1.049,3.2698412,0.638,1.4047619,0.688,3.984127,0.739,3.8809524,0.827,2.4444444,0.941,1.2619047,0.532,2.7619047,0.749,0.20634921,1.119,2.984127,1.083,3.8015873,1.199,2.9603174,0,0,2
metal,0.64,2.3015873,0.878,1.9444444,1.161,2.8174603,0.64,1,0.679,4.0079365,0.699,4.0634923,0.633,2.3015873,0.877,0.9047619,0.449,1.6111112,0.755,0.015873017,1.13,4.071429,0.985,4.7619047,1.183,3.9047618,0,0,2
metal,0.621,2.2460318,0.868,1.8571428,1.148,2.6746032,0.588,0.9047619,0.677,4.031746,0.694,4.2063494,0.634,2.2301588,0.85,0.8730159,0.422,1.2222222,0.68,0.071428575,1.134,3.8968253,1.003,4.7619047,1.179,4,0,0,2
metal,0.727,2.2857144,0.832,2.2063491,1.074,3.0873015,0.62,1.2698413,0.704,4.1507936,0.723,3.952381,0.726,3.0396826,0.902,1.1507937,0.48,1.968254,0.734,0.13492064,1.069,3.8809524,1.026,4.214286,1.204,3.5,0,0,2
metal,0.624,2.1666667,0.852,1.8968254,1.164,2.7301588,0.596,0.88095236,0.671,4.015873,0.729,4.031746,0.666,2.1825397,0.85,0.88095236,0.418,1.2063493,0.628,0.08730159,1.106,3.6507936,0.983,4.571429,1.149,3.857143,0,0,2
metal,0.771,2.0714285,0.921,2.5,1.109,3.2539682,0.718,1.3888888,0.692,4.126984,0.704,3.984127,0.773,2.5952382,0.969,1.2539682,0.549,2.5952382,0.822,0.07936508,1.193,3.5317461,1.049,4.1666665,1.293,3.1349206,0,0,2
metal,0.623,2.2777777,0.816,1.8650794,1.117,2.7222223,0.571,0.93650794,0.692,4.126984,0.691,4.269841,0.682,2.8968253,0.787,0.95238096,0.396,1.4444444,0.615,0.11111111,1.016,3.7539682,0.999,4.7539682,1.166,3.8650794,0,0,2
metal,0.75,1.9761904,0.824,2.063492,1.101,2.8174603,0.613,1.0793651,0.684,4.071429,0.722,4.0238094,0.723,2.3492064,0.853,1.1666666,0.445,1.4047619,0.664,0.1904762,1.103,3.4682539,1.017,4.3095236,1.159,3.579365,0,0,2
metal,0.494,2.063492,0.753,1.5873016,1.067,2.4761906,0.502,0.6984127,0.682,4.095238,0.717,3.7857144,0.611,2.4603174,0.728,0.53968257,0.346,1.1349206,0.541,0.023809524,0.997,3.3650794,0.98,4.626984,1.142,4.1190476,0,0,2
metal,0.595,1.8650794,0.763,1.8333334,1.044,2.6904762,0.501,0.8174603,0.674,4.0873017,0.703,3.952381,0.665,3.1666667,0.72,0.9126984,0.381,1.6269841,0.574,0.031746034,0.964,3.9682539,0.994,4.6904764,1.159,3.7539682,0,0,2
metal,0.722,2.3888888,0.819,2.047619,1.084,2.8650794,0.644,1.1428572,0.696,4.15873,0.707,3.984127,0.668,2.6349206,0.903,1.2301587,0.447,1.8888888,0.729,0.04761905,1.162,4.2460318,1.028,4.5793653,1.17,3.5714285,0,0,2
metal,0.756,2.2063491,0.869,2.3492064,1.081,3.1746032,0.684,1.3730159,0.687,4.1031747,0.712,3.9920635,0.734,3.1349206,0.981,1.1984127,0.492,2.4444444,0.784,0.16666667,1.153,4.031746,1.048,4.2619047,1.242,3.2698412,0,0,2
metal,0.465,2.0396826,0.758,1.5079365,1.083,2.3809524,0.51,0.65873015,0.664,4.214286,0.668,4.174603,0.627,2.7380953,0.688,0.7063492,0.345,1.2222222,0.514,0.03968254,0.972,3.3968253,0.984,4.714286,1.122,4.1190476,0,0,2
metal,0.741,2.1269841,0.863,2.1746032,1.124,2.9285715,0.634,1.1190476,0.678,4.198413,0.701,4.3333335,0.729,2.8253968,0.901,1.0238096,0.455,1.9047619,0.707,0.071428575,1.108,3.9761906,1.015,4.6666665,1.221,3.5,0,0,2
metal,0.751,2.0714285,0.85,2.6666667,1.093,3.4444444,0.674,1.4603175,0.687,4.126984,0.694,3.9603174,0.825,2.8253968,0.961,1.2142857,0.552,2.6031747,0.802,0.16666667,1.115,3.1746032,1.064,4.15873,1.231,2.9920635,0,0,2
metal,0.734,2.1666667,0.861,2.579365,1.099,3.3492064,0.681,1.4047619,0.705,4.126984,0.699,4.031746,0.783,3.4444444,0.953,1.1269841,0.526,2.857143,0.77,0.14285715,1.085,3.8015873,1.065,4.214286,1.247,3.2063491,0,0,2
metal,0.352,2,0.663,1.2619047,1.01,2.1825397,0.451,0.3968254,0.673,4.0079365,0.721,3.8412697,0.6,2.7857144,0.611,0.7380952,0.275,0.8333333,0.402,0.015873017,0.937,3.1111112,0.97,4.674603,1.068,4.301587,0,0,2
metal,0.503,2.3095238,0.908,1.6507937,1.228,2.547619,0.527,0.71428573,0.692,4.0396824,0.719,4.0555553,0.675,2.8412697,0.725,0.7222222,0.426,1.1190476,0.625,0.031746034,0.983,3.1190476,0.973,4.674603,1.164,4.0793653,0,0,2
metal,0.705,2.3253968,0.836,2.2460318,1.075,3.0714285,0.665,1.1904762,0.703,4.142857,0.767,3.8730159,0.698,2.4047618,0.899,1.0079365,0.453,1.8571428,0.699,0.16666667,1.162,3.3888888,1.009,4.674603,1.207,3.4603174,0,0,2
metal,0.707,2.3095238,0.826,2.2619047,1.077,3.0714285,0.636,1.1507937,0.709,3.8412697,0.696,4.0793653,0.696,2.8412697,0.903,1.1111112,0.462,2.142857,0.722,0.071428575,1.119,4.214286,1.027,4.5238094,1.207,3.357143,0,0,2
metal,0.672,2.4285715,0.887,2.1111112,1.137,2.9047618,0.647,1.1031746,0.677,4.1031747,0.723,3.984127,0.679,3.063492,0.841,0.74603176,0.477,2.079365,0.712,0.023809524,1.066,3.2222223,0.998,4.7222223,1.221,3.857143,0,0,2
metal,0.699,2.3650794,0.85,2.2142856,1.114,3.1666667,0.624,1.1587301,0.689,4.0396824,0.684,4.1507936,0.675,2.6507936,0.887,0.93650794,0.49,2.1666667,0.746,0.031746034,1.083,3.8968253,1.022,4.6190476,1.199,3.7142856,0,0,2
metal,0.749,2.047619,0.893,2.7063491,1.071,3.5,0.697,1.5238096,0.709,4.095238,0.76,3.8174603,0.744,3.2063491,1.004,1.0714285,0.552,2.8888888,0.848,0.06349207,1.144,4.095238,1.064,4.1507936,1.285,3.2460318,0,0,2
metal,0.757,1.9841269,0.89,2.452381,1.129,3.1904762,0.665,1.2619047,0.691,4.1190476,0.711,3.7539682,0.766,3,0.931,1.1587301,0.516,2.3412697,0.796,0.07936508,1.091,4.031746,1.04,4.357143,1.26,3.1984127,0,0,2
metal,0.707,2.2222223,0.801,2.1507936,1.062,2.936508,0.601,1.1269841,0.676,4.0396824,0.704,4.1031747,0.693,2.7142856,0.841,1.0079365,0.423,1.6984127,0.676,0.11111111,1.066,3.5714285,1.005,4.674603,1.181,3.5714285,0,0,2
metal,0.445,2.063492,0.734,1.3888888,1.137,2.1984127,0.493,0.54761904,0.689,4.015873,0.705,4.0793653,0.631,3.015873,0.697,0.74603176,0.302,1,0.552,0.023809524,0.957,3.5555556,0.973,4.714286,1.09,4.301587,0,0,2
metal,0.423,2.0317461,0.704,1.4126984,1.015,2.4126985,0.45,0.53174603,0.669,3.9444444,0.703,3.936508,0.623,2.8174603,0.646,0.61904764,0.337,1.2301587,0.471,0.07936508,0.927,3.079365,0.963,4.714286,1.084,4.2460318,0,0,2
metal,0.695,2.452381,0.821,2.1825397,1.089,2.9920635,0.623,1.0634921,0.681,4.0396824,0.708,4.047619,0.732,3.0555556,0.842,1.0634921,0.445,1.6666666,0.662,0.11111111,1.073,3.3412697,1,4.7380953,1.192,3.5873015,0,0,2
metal,0.697,2.2460318,0.844,2.3253968,1.101,3.2380953,0.644,1.1507937,0.7,3.857143,0.676,4.2222223,0.71,2.8730159,0.892,0.82539684,0.495,2.1349206,0.723,0.06349207,1.09,3.4444444,1.024,4.571429,1.207,3.5555556,0,0,2
metal,0.556,2.079365,0.764,1.6984127,1.105,2.5,0.553,0.75396824,0.678,4.2222223,0.724,3.9047618,0.671,3.1984127,0.775,0.7063492,0.387,1.5793651,0.566,0.03968254,1.051,3.452381,0.995,4.626984,1.113,4.142857,0,0,2
metal,0.712,2.3095238,0.853,2.1984127,1.108,2.9920635,0.652,1.0714285,0.674,4.1507936,0.703,4.095238,0.699,3.142857,0.882,0.9444444,0.463,2.0317461,0.726,0.06349207,1.105,3.6111112,1.021,4.531746,1.234,3.5,0,0,2
metal,0.682,2.2380953,0.824,2.0873015,1.118,2.9444444,0.565,1,0.698,3.8650794,0.751,3.952381,0.728,3.0396826,0.824,0.984127,0.439,1.9841269,0.662,0.031746034,0.996,3.7142856,1.02,4.5079365,1.17,3.6904762,0,0,2
metal,0.441,2.3492064,0.782,1.3730159,1.151,2.3412697,0.481,0.56349206,0.679,4.0793653,0.688,4.031746,0.603,2.6746032,0.685,0.44444445,0.323,0.7936508,0.55,0,0.95,3.436508,0.973,4.7380953,1.118,4.325397,0,0,2
metal,0.68,2.2142856,0.83,1.9761904,1.096,2.7619047,0.612,0.97619045,0.686,4,0.69,4.214286,0.664,2.579365,0.859,0.96825397,0.428,1.6349206,0.67,0.07936508,1.118,3.857143,1.006,4.7539682,1.191,3.7777777,0,0,2
metal,0.583,2.0873015,0.763,1.7460318,1.041,2.579365,0.543,0.8333333,0.678,4.015873,0.734,3.857143,0.633,2.2380953,0.782,0.8888889,0.386,1.3095238,0.544,0.08730159,1.061,3.936508,0.999,4.7539682,1.136,3.9761906,0,0,2
metal,0.656,2.3015873,0.768,1.9841269,1.058,2.8412697,0.546,0.9444444,0.678,4.2619047,0.705,4.1031747,0.649,2.9682539,0.799,0.9047619,0.399,2,0.609,0.007936508,1.048,3.9444444,1.017,4.611111,1.156,3.7380953,0,0,2
metal,0.706,2.4603174,0.844,2.2777777,1.095,3.1904762,0.629,1.2222222,0.697,3.8730159,0.706,4.15873,0.755,2.9920635,0.894,0.95238096,0.488,2.2380953,0.703,0.071428575,1.064,3.2857144,1.066,3.8968253,1.223,3.1746032,0,0,2
metal,0.695,2.2539682,0.881,2.0555556,1.133,2.936508,0.659,1.1507937,0.675,4.0238094,0.732,3.8650794,0.673,2.6984127,0.898,1.0714285,0.468,1.8253968,0.725,0.04761905,1.122,4.2380953,1.009,4.7619047,1.228,3.7777777,0,0,2
metal,0.613,2.0555556,0.826,1.8650794,1.16,2.7222223,0.543,0.88095236,0.694,4.071429,0.725,3.9047618,0.673,2.2698412,0.813,0.97619045,0.443,1.1428572,0.605,0.055555556,1.086,3.547619,0.996,4.6190476,1.14,3.8809524,0,0,2
metal,0.624,2.357143,0.758,1.8174603,1.102,2.6269841,0.563,0.7936508,0.689,4.1507936,0.685,4.1349206,0.649,2.7777777,0.827,0.8015873,0.377,1.4761904,0.581,0.055555556,1.078,3.9126985,1.013,4.531746,1.128,3.7936509,0,0,2
metal,0.728,2.2619047,0.865,2.5,1.102,3.3015873,0.672,1.2936507,0.709,3.7857144,0.738,4.1666665,0.75,2.952381,0.933,1.1428572,0.497,2.2857144,0.795,0.07936508,1.109,3.436508,1.043,4.6349206,1.225,3.3809524,0,0,2
metal,0.509,1.9365079,0.746,1.531746,1.068,2.4126985,0.51,0.71428573,0.687,3.920635,0.716,4,0.663,2.7380953,0.732,0.88095236,0.369,1.1269841,0.541,0.06349207,1.031,3.452381,0.988,4.730159,1.108,4.0238094,0,0,2
metal,0.765,2.0873015,0.839,3.0317461,1.02,3.8174603,0.699,1.8571428,0.696,4.0555553,0.742,4.0238094,0.788,3.7142856,1.095,1.0476191,0.584,3.8015873,0.882,0.03968254,1.188,4.0634923,1.161,3.1587303,1.302,2.420635,0,0,2
metal,0.696,2.3809524,0.869,2.6349206,1.081,3.4920635,0.663,1.3253968,0.685,4.3174605,0.739,3.9920635,0.76,2.9682539,0.924,1.0238096,0.527,2.3412697,0.752,0.15873016,1.05,3.357143,1.039,4.1507936,1.221,3.2539682,0,0,2
metal,0.725,2.3095238,0.821,2.3888888,1.058,3.0396826,0.662,1.3095238,0.689,4.0079365,0.701,4.2539682,0.71,3.079365,0.945,1.1507937,0.479,2.436508,0.755,0.11111111,1.152,3.952381,1.041,4.4761906,1.239,3.3095238,0,0,2
metal,0.735,2.3492064,0.877,2.1984127,1.11,2.9761906,0.665,1.2222222,0.688,3.9603174,0.71,4.0793653,0.685,2.6904762,0.911,1.0952381,0.472,1.8253968,0.753,0.14285715,1.146,4.0238094,1.026,4.515873,1.237,3.563492,0,0,2
metal,0.416,1.9523809,0.718,1.3888888,1.09,2.3650794,0.482,0.4920635,0.671,4.0555553,0.708,3.8730159,0.621,3.1507936,0.651,0.6507937,0.32,1.1428572,0.48,0.007936508,0.916,3.1587303,0.976,4.714286,1.119,4.174603,0,0,2
metal,0.681,2.4920635,0.825,2.1904762,1.082,3.0555556,0.623,1.1507937,0.691,4.0396824,0.706,4.0873017,0.689,3.2698412,0.872,1.1666666,0.429,2.1587303,0.73,0.023809524,1.085,4.015873,1.032,4.325397,1.194,3.6031747,0,0,2
metal,0.693,2,0.847,1.9365079,1.101,2.7936509,0.615,1,0.697,3.8650794,0.732,3.9682539,0.706,2.579365,0.873,1.0952381,0.468,1.4761904,0.702,0.24603175,1.141,3.436508,1.006,4.7539682,1.204,3.7301588,0,0,2
metal,0.476,1.7301587,0.63,1.3492063,0.967,2.2142856,0.481,0.5714286,0.692,4.1507936,0.701,3.9682539,0.585,2.4126985,0.724,0.7936508,0.266,0.9285714,0.446,0.023809524,1.025,3.8015873,0.999,4.611111,1.074,4.0396824,0,0,2
metal,0.581,2.1190476,0.795,1.7142857,1.107,2.6031747,0.572,0.8730159,0.674,4.174603,0.703,4.0396824,0.642,2.7460318,0.821,0.93650794,0.386,1.2698413,0.58,0.11904762,1.088,4.031746,1.001,4.7619047,1.145,4,0,0,2
metal,0.587,2.0952382,0.801,1.7857143,1.137,2.6666667,0.564,0.8968254,0.675,4.0396824,0.675,4.1507936,0.698,3.2698412,0.769,1.0873016,0.4,1.7380953,0.626,0.071428575,0.975,3.6111112,0.982,4.642857,1.149,3.8968253,0,0,2
metal,0.769,2.0317461,0.845,3.1190476,1.02,3.7539682,0.677,1.9047619,0.699,3.6825397,0.77,3.6904762,0.848,3.3968253,1.087,1.3888888,0.593,3.7698412,0.849,0.13492064,1.206,4,1.201,2.6666667,1.309,2.2063491,0,0,2
metal,0.74,2.142857,0.87,2.579365,1.064,3.4603174,0.695,1.4920635,0.702,3.9285715,0.731,3.984127,0.819,3.1666667,0.968,1.2063493,0.582,2.9444444,0.797,0.14285715,1.093,3.3650794,1.092,3.5396826,1.264,2.9682539,0,0,2
metal,0.783,1.9523809,0.888,2.7698412,1.056,3.547619,0.701,1.7619047,0.711,4.1904764,0.746,3.9444444,0.856,3.3809524,1.074,1.2539682,0.577,3.5317461,0.86,0.06349207,1.18,3.920635,1.172,2.9444444,1.288,2.7301588,0,0,2
metal,0.787,1.8888888,0.886,2.2619047,1.136,2.8888888,0.666,1.2857143,0.678,4.2539682,0.697,4.1507936,0.763,2.8492064,0.962,1.5158731,0.481,2.1031747,0.787,0.11904762,1.245,3.8015873,1.03,4.65873,1.254,3.3968253,0,0,2
metal,0.742,2.0952382,0.839,2.5714285,1.077,3.357143,0.673,1.4444444,0.704,4.1031747,0.753,3.9761906,0.842,2.5317461,0.943,1.1428572,0.533,2.3968253,0.752,0.16666667,1.098,2.920635,1.071,3.8333333,1.215,3.0714285,0,0,2
metal,0.534,2.079365,0.826,1.6428572,1.14,2.5079365,0.545,0.73015875,0.7,3.8730159,0.696,4.15873,0.637,2.3174603,0.765,0.9047619,0.399,1.3809524,0.609,0,1.047,3.8095238,0.989,4.730159,1.135,4.0079365,0,0,2
metal,0.762,2.063492,0.878,2.8333333,1.044,3.7063491,0.723,1.5793651,0.697,4.1190476,0.75,3.8492064,0.789,2.7777777,1.038,1.2063493,0.565,2.7539682,0.844,0.15873016,1.206,3.3412697,1.104,3.6587303,1.269,2.9603174,0,0,2
metal,0.538,2.1507936,0.788,1.6507937,1.083,2.484127,0.528,0.8174603,0.685,4.047619,0.699,3.984127,0.664,2.563492,0.709,1.1349206,0.396,1.2063493,0.534,0.11111111,0.98,3.5396826,0.976,4.7460318,1.128,3.936508,0,0,2
metal,0.727,2.2539682,0.88,2.7063491,1.11,3.5396826,0.668,1.5476191,0.687,4.198413,0.734,3.9920635,0.853,3.1984127,0.951,1.2142857,0.6,3.0952382,0.804,0.11904762,1.073,3.3888888,1.06,4.2380953,1.248,2.9761906,0,0,2
metal,0.73,2.1904762,0.811,2.2460318,1.095,3.1666667,0.631,1.0873016,0.699,4,0.708,3.9603174,0.692,2.6507936,0.891,1.0396825,0.462,1.8253968,0.694,0.12698413,1.12,3.7460318,0.994,4.7460318,1.171,3.5555556,0,0,2
metal,0.587,2.4126985,0.78,1.7698413,1.08,2.6984127,0.581,0.8015873,0.703,3.8253968,0.752,3.8809524,0.633,2.920635,0.744,0.5,0.388,1.5555556,0.595,0,0.976,3.3888888,0.987,4.642857,1.135,4.0238094,0,0,2
metal,0.765,2.1746032,0.882,2.642857,1.07,3.4047618,0.708,1.6587301,0.713,3.9920635,0.751,3.7777777,0.845,3.1825397,1.025,1.2380953,0.591,3.1666667,0.83,0.18253969,1.131,3.2142856,1.093,4.0079365,1.253,2.9920635,0,0,2
metal,0.706,2.2777777,0.819,2.079365,1.07,2.9126985,0.657,1.1587301,0.698,3.8095238,0.724,3.7857144,0.653,3.0317461,0.896,0.85714287,0.436,1.9126984,0.706,0.04761905,1.124,4.015873,1.014,4.6666665,1.184,3.8174603,0,0,2
metal,0.572,2.1269841,0.772,1.7539682,1.093,2.515873,0.545,0.82539684,0.702,3.952381,0.724,3.857143,0.662,3.2222223,0.762,0.82539684,0.377,1.5079365,0.584,0.03968254,1.029,3.7777777,0.991,4.6507936,1.14,3.9603174,0,0,2
disco,0.552,2.1825397,0.877,1.7063493,1.211,2.5555556,0.56,0.75396824,0.68,4.0873017,0.673,4.214286,0.688,3.063492,0.749,0.93650794,0.427,1.7857143,0.627,0.023809524,1.007,3.3492064,0.984,4.7063494,1.19,3.9444444,0,0,2
