class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
rock,0.458,207.16667,0.468,203.20634,0.513,214.90475,0.55,180.68254,0.587,394.80157,0.635,390.12698,0.48,259.2619,0.805,92.13492,0.383,259.69843,0.684,44.26984,1.05,302.85715,1.033,46.634922,1.088,96.7381,0,0,0
rock,0.483,199.94444,0.484,183.57143,0.545,191.83333,0.498,160.74603,0.585,366.6746,0.628,358.64285,0.537,93.46032,0.74,143.72223,0.423,169.85715,0.629,87.39683,1.054,225.4127,0.932,47.738094,1.045,113.24603,0,0,0
rock,0.332,126.89683,0.395,108.56349,0.47,119.349205,0.36,87.02381,0.578,291.29364,0.616,287.29364,0.405,30.65873,0.549,161.57936,0.319,66.10317,0.437,67.75397,0.946,188.51587,0.802,17.880953,0.879,57.79365,0,0,0
rock,0.261,94.507935,0.357,86.690475,0.453,99.03968,0.305,62.420635,0.575,267.74603,0.611,265.35715,0.36,41.309525,0.502,167.57143,0.254,53,0.347,35.825397,0.917,204.1746,0.777,23.301588,0.822,40.039684,0,0,0
rock,0.446,200.22223,0.446,198.35715,0.489,211.14285,0.512,175.86508,0.587,390.51587,0.634,383.0476,0.48,239.2619,0.769,74.32539,0.376,264.7619,0.654,25.793652,1.028,235.0238,1.03,39.301586,1.071,78.96032,0,0,0
rock,0.37,164.36508,0.45,142.88889,0.536,157.7619,0.425,115.031746,0.581,321.49207,0.62,318.1746,0.459,70.59524,0.659,193.2381,0.359,93.35714,0.522,84.69841,1.033,259.36508,0.837,43.134922,0.935,86.46032,0,0,0
rock,0.404,166.62698,0.44,151.06349,0.503,160.81746,0.443,131.70634,0.582,337.3889,0.622,330.5,0.473,73.97619,0.661,143.11111,0.375,125.230156,0.554,75.57937,1.012,206.35715,0.874,32.43651,0.97,84.06349,0,0,0
rock,0.397,190.60318,0.486,160.40475,0.572,171.24603,0.461,130.64285,0.58,337.2857,0.623,333.2143,0.501,63.190475,0.717,213.87302,0.403,106.06349,0.586,117.20635,1.083,270.31747,0.852,28.642857,0.979,92.90476,0,0,0
rock,0.491,235.92857,0.506,221.68254,0.557,236.16667,0.558,195.89682,0.587,404.35715,0.634,401.8254,0.555,194.15874,0.851,120.62698,0.432,259.77777,0.723,66.230156,1.116,286.19843,1.03,62.690475,1.132,122.24603,0,0,0
rock,0.476,219.3254,0.491,214.00793,0.546,223.38889,0.533,192.31746,0.586,400.9365,0.634,392.9127,0.548,210.39682,0.826,102.507935,0.425,265.07144,0.696,50.47619,1.086,279.30157,1.032,51.873016,1.109,100.37302,0,0,0
rock,0.525,231.61905,0.521,201.56349,0.59,214.96825,0.522,182.11905,0.586,388.6746,0.631,380.18253,0.574,107.98412,0.822,167.89682,0.446,197.34921,0.694,105.89683,1.137,229.8254,0.973,26.198412,1.096,92.63492,0,0,0
rock,0.388,146.16667,0.423,133.90475,0.491,144.99207,0.414,110.833336,0.58,321.3254,0.619,311.29364,0.444,66.22222,0.619,149.27777,0.35,110.666664,0.513,76.18254,0.984,208.00793,0.852,25.174603,0.934,74.09524,0,0,0
rock,0.533,253.23016,0.52,250.11905,0.558,260.05554,0.604,235.34126,0.591,447.2381,0.642,445.5238,0.543,356.7619,0.955,65.45238,0.435,346.5476,0.812,36.88889,1.14,278.98413,1.177,50.444443,1.235,92.51588,0,0,0
rock,0.499,210.11111,0.506,193.89682,0.56,203.98413,0.53,177.71428,0.585,383.2857,0.63,375.8095,0.557,87.60317,0.791,150.01587,0.447,177.14285,0.679,103.57937,1.11,222.93651,0.941,32.253967,1.087,112.31746,0,0,0
rock,0.331,158.36508,0.466,124.42063,0.576,132.34921,0.401,95.20635,0.578,299.8889,0.617,293.8254,0.456,18.817461,0.648,257.1508,0.367,43.99206,0.499,118.730156,1.058,272.69843,0.787,10.285714,0.899,66.611115,0,0,0
rock,0.513,241.63492,0.509,241.0238,0.555,252.2619,0.582,215.09525,0.588,431.92856,0.64,423.2381,0.548,291.98413,0.899,79.04762,0.435,312.81747,0.766,41.214287,1.107,320.53967,1.122,76.93651,1.192,128.9127,0,0,0
rock,0.429,190.4127,0.51,165.39682,0.595,171.87302,0.469,134.33333,0.582,340.94446,0.622,334.48413,0.523,37.650795,0.732,231.22223,0.43,96.349205,0.607,135.14285,1.108,261.6111,0.847,19.206348,1.009,109.22222,0,0,0
rock,0.513,242.27777,0.526,217.5,0.591,228.77777,0.556,200.93651,0.587,409.3095,0.633,401.1508,0.583,148.38095,0.88,155.92857,0.447,248.55556,0.733,84.85714,1.173,234.73016,1.014,24.095238,1.134,90.10317,0,0,0
rock,0.559,260.88095,0.551,248.64285,0.601,262.6746,0.614,237.07143,0.59,445.38095,0.642,436.30157,0.616,210.30159,0.978,129.30159,0.476,302.1508,0.836,89.45238,1.221,267.01587,1.11,27.079365,1.237,97.309525,0,0,0
rock,0.511,230.93651,0.533,206.68254,0.603,218.99207,0.537,183.29366,0.586,390.4762,0.632,382.77777,0.586,106.07143,0.836,175.50793,0.468,195.76984,0.723,124.38095,1.151,251.09525,0.962,35.531746,1.11,112.5,0,0,0
rock,0.534,238.37302,0.543,219.79366,0.597,227.45238,0.57,201.96031,0.588,408.37302,0.635,404.74603,0.595,117.25397,0.875,154.11111,0.481,201.95238,0.755,109.65873,1.17,251.3254,0.986,26.34127,1.169,126.86508,0,0,0
rock,0.526,228.04762,0.543,201.60318,0.613,208.20634,0.538,176.5873,0.585,380.16666,0.632,377.94446,0.585,68.69841,0.83,206.15079,0.48,144.07936,0.706,136.28572,1.166,259.14285,0.916,32.88889,1.105,127.4127,0,0,0
rock,0.52,242.5238,0.523,241.25397,0.568,251.38095,0.596,224.00793,0.59,435.99207,0.641,430.7143,0.562,285.90475,0.923,84.12698,0.444,320.33334,0.788,48.095238,1.141,299.46033,1.127,55.555557,1.21,114.95238,0,0,0
rock,0.507,225.99207,0.525,203.76984,0.589,215.2619,0.536,177.61905,0.586,384.8492,0.63,380.0873,0.565,102.92857,0.825,172.30952,0.46,163.2381,0.702,110.14286,1.144,267.20636,0.946,48.56349,1.092,119.42857,0,0,0
rock,0.531,229.42857,0.53,221.07143,0.588,231.73016,0.563,202.86508,0.587,407.96826,0.636,401.83334,0.584,153.99207,0.869,137.89682,0.456,239.92064,0.742,92.05556,1.152,253.54762,1.016,35.738094,1.156,116.37302,0,0,0
rock,0.358,160.2381,0.468,141.09525,0.573,153.21428,0.413,108.7381,0.581,317.09525,0.618,311.05554,0.471,71.05556,0.673,230.15874,0.361,91.507935,0.506,85.96032,1.048,297.1508,0.826,48.06349,0.928,87.77778,0,0,0
rock,0.521,246.98413,0.53,239.95238,0.581,248.59525,0.597,221.50793,0.59,432.23016,0.639,425.38095,0.571,261.46033,0.92,104.72222,0.452,299.79364,0.795,71,1.151,298.8254,1.096,52.325397,1.196,117.492065,0,0,0
rock,0.55,265.6905,0.531,268.96826,0.57,279.84128,0.629,237,0.592,457.05554,0.647,449.46826,0.553,378.0873,0.982,62.555557,0.452,361.70636,0.834,36.73016,1.135,394.44446,1.218,101.11905,1.272,154.5,0,0,0
rock,0.478,215.92857,0.474,197.99207,0.519,210.34126,0.508,181.92064,0.586,387.34128,0.632,381.81747,0.54,137.27777,0.767,90.90476,0.425,224.01587,0.672,60.34127,1.051,202.60318,0.999,44.142857,1.093,105.81746,0,0,0
rock,0.518,230.6746,0.532,225.49207,0.586,231.5,0.559,199.53175,0.589,406.24603,0.636,400.9127,0.585,150.62698,0.867,136.16667,0.47,219.77777,0.751,94.30159,1.148,264.87302,0.997,41.18254,1.169,131.61905,0,0,0
rock,0.507,230.5873,0.55,210.69841,0.607,222.53175,0.542,178.86508,0.585,386.5476,0.632,379.50793,0.58,107.31746,0.831,183.44444,0.478,168.1746,0.725,134.07936,1.148,281.00793,0.933,52.515873,1.135,162.11111,0,0,0
rock,0.522,246.7381,0.513,241.69048,0.555,248.96031,0.596,227.03969,0.591,441.59525,0.642,434.98413,0.548,322.2143,0.93,70.59524,0.429,330.29364,0.781,34.88889,1.131,278.27777,1.148,36.76984,1.207,88.87302,0,0,0
rock,0.408,176.84126,0.456,164.3254,0.525,172.5238,0.463,141.15874,0.582,349.64285,0.625,341.55554,0.471,114.92857,0.707,156.37302,0.371,148.79366,0.588,81.67461,1.048,235.35715,0.901,19.5,0.989,70.269844,0,0,0
rock,0.502,212.18254,0.531,196.9762,0.598,199.38889,0.529,173.5873,0.584,381.46826,0.629,374.31747,0.575,76.38095,0.81,184.48413,0.469,146.31746,0.689,123.69841,1.139,249.99207,0.925,35.396824,1.092,121.04762,0,0,0
rock,0.417,183.25397,0.479,143.15079,0.569,154.12698,0.442,123.81746,0.581,326.7619,0.619,321.0873,0.49,28.984127,0.687,221.43651,0.397,79.4127,0.552,110.38095,1.073,244.04762,0.832,9.746032,0.955,76.12698,0,0,0
rock,0.51,246.9127,0.516,228.4127,0.564,240.44444,0.571,219.95238,0.589,424.1746,0.641,418.83334,0.557,240.79366,0.895,98.4127,0.437,300.8095,0.759,49.373016,1.137,254.19841,1.09,32.674603,1.175,93.611115,0,0,0
rock,0.484,217.42064,0.553,193.87302,0.63,201.07936,0.51,156.9762,0.584,364.15872,0.627,358.92856,0.564,66.01588,0.797,228.95238,0.477,109.86508,0.694,171.99207,1.149,288.59525,0.869,44.785713,1.077,143.93651,0,0,0
rock,0.475,215.92064,0.538,186.24603,0.614,197.7619,0.508,157.03175,0.585,362.14285,0.63,357.03967,0.55,71.22222,0.791,221.06349,0.452,126.24603,0.666,140.9762,1.142,281.76984,0.88,36.81746,1.062,131.07143,0,0,0
rock,0.439,211.9127,0.518,170.24603,0.605,178.81746,0.49,143.19841,0.582,348.05554,0.625,344.4524,0.53,58.103176,0.762,234.12698,0.433,104.690475,0.628,141.05556,1.127,284.46033,0.865,20.74603,1.011,99.833336,0,0,0
rock,0.565,253.48413,0.549,245.38889,0.6,257.49207,0.605,227.0238,0.591,433.8889,0.64,427.92856,0.62,178.62698,0.94,126.55556,0.479,286.86508,0.803,89.30159,1.195,258.26984,1.078,58.484127,1.217,131.84921,0,0,0
rock,0.522,242.56349,0.542,232.07143,0.593,239.15874,0.57,204.72223,0.588,411.42062,0.635,407.0476,0.589,145.71428,0.889,147.88095,0.473,226.34126,0.776,114.34127,1.177,258.59525,0.997,34.38095,1.191,134.33333,0,0,0
rock,0.46,213.76984,0.512,185.11111,0.584,196.53175,0.509,158.26984,0.584,364.81747,0.626,360.6508,0.532,85.18254,0.78,195.80159,0.427,138.16667,0.647,110.81746,1.124,266.72223,0.895,31.142857,1.053,112.666664,0,0,0
rock,0.514,234.0873,0.517,226.61905,0.573,235.49207,0.572,215.84921,0.589,423.1746,0.638,418.19843,0.573,232.05556,0.894,102.72222,0.441,291.03967,0.752,54.97619,1.144,272.14285,1.075,44.84127,1.163,97.11905,0,0,0
rock,0.429,190.75397,0.503,173.06349,0.592,183.28572,0.484,143.27777,0.584,352.8889,0.628,347.01587,0.521,97.309525,0.763,218.18254,0.412,139.57936,0.613,108.15873,1.112,309.07938,0.891,45.333332,1.006,103.34127,0,0,0
rock,0.522,226.7619,0.525,210.69048,0.583,220.76984,0.555,189.51587,0.587,397.6508,0.633,390.51587,0.59,100.56349,0.84,151.15874,0.469,210.7619,0.718,99.84127,1.148,237.11111,0.983,38.57143,1.125,123.02381,0,0,0
rock,0.561,265.65872,0.556,252.4127,0.607,265.09525,0.605,232.74603,0.59,441.50793,0.638,433.3254,0.617,184.72223,0.977,139.65079,0.498,274.42856,0.862,115.98412,1.238,255.9762,1.089,23.444445,1.245,108.05556,0,0,0
rock,0.478,217.9127,0.508,207.24603,0.567,214.73016,0.548,189.70634,0.586,398.9762,0.636,393.10318,0.54,190.90475,0.839,132.48413,0.423,242.07143,0.708,73.62698,1.117,290.63492,1.002,27.97619,1.116,105.611115,0,0,0
rock,0.429,183.57936,0.495,166.90475,0.579,177.63492,0.46,135.07936,0.583,343.50793,0.625,336.4762,0.517,64.031746,0.718,206.04762,0.419,109.611115,0.595,111.87302,1.074,261.79364,0.861,40.825397,0.996,104.190475,0,0,0
rock,0.498,220.53175,0.512,208.9127,0.577,216.24603,0.541,190.98413,0.586,398.18253,0.633,390.8254,0.552,162.48413,0.838,142.9127,0.429,221.49207,0.705,85.7619,1.127,262.85715,0.995,36.865078,1.108,96.63492,0,0,0
rock,0.571,263.4365,0.551,264,0.594,272.98413,0.624,237.42857,0.592,451.19843,0.644,443.29364,0.614,269.2143,0.982,99.14286,0.483,326.39682,0.85,72.492065,1.195,308.9127,1.144,55.84127,1.265,134.80952,0,0,0
rock,0.509,239.7381,0.537,220.50793,0.601,228.38889,0.549,187.87302,0.586,397.23016,0.633,389.99207,0.589,109.55556,0.862,181.92064,0.473,191.2381,0.73,115.269844,1.178,266.60318,0.968,30.968254,1.13,118.5873,0,0,0
rock,0.54,248.98413,0.546,227.24603,0.6,236.78572,0.573,200.24603,0.588,406.8095,0.634,401.2381,0.604,111.690475,0.875,159.55556,0.493,209.38095,0.767,124.90476,1.17,254.65874,0.991,47.72222,1.166,143.06349,0,0,0
rock,0.299,113.10317,0.388,101.02381,0.479,111.75397,0.337,77.95238,0.577,282.18253,0.615,279.85715,0.399,39.944443,0.541,176.99207,0.3,65.769844,0.404,58.142857,0.941,210.22223,0.795,36.22222,0.857,59.920635,0,0,0
rock,0.429,196.4762,0.501,178.15874,0.584,192.7381,0.492,150.80952,0.582,358.7381,0.625,350.11905,0.528,79.55556,0.773,210.36508,0.436,124.17461,0.652,130.84921,1.132,280.72223,0.884,36.595238,1.018,107.10317,0,0,0
rock,0.4,173.15874,0.474,150.99207,0.558,162.10318,0.442,124.0873,0.581,329.05554,0.62,323.76984,0.488,60.468254,0.685,202.5,0.389,101.17461,0.555,104.63492,1.053,255.93651,0.847,38.34127,0.959,91.52381,0,0,0
rock,0.534,260.05554,0.521,257.4127,0.557,269.2143,0.628,231.30159,0.591,450.0238,0.646,440,0.551,357.55554,0.954,63.968254,0.452,358.03174,0.824,36.34127,1.13,354.37302,1.188,59.81746,1.25,121.44444,0,0,0
rock,0.359,143.55556,0.413,124.55556,0.482,136.4127,0.396,102.85714,0.58,309.0873,0.618,302.76984,0.423,53.214287,0.59,154.34126,0.337,88.56349,0.486,79.849205,0.968,202.94444,0.826,33.26984,0.908,75.46032,0,0,0
rock,0.503,231.9127,0.522,216.51587,0.573,235.55556,0.539,189.20634,0.586,397.18253,0.635,389.7619,0.569,146.03969,0.832,140.46031,0.449,219.30952,0.714,88.72222,1.119,261.7143,0.985,72.309525,1.136,146.80159,0,0,0
rock,0.493,226.61111,0.498,220.12698,0.548,232.36508,0.552,202.98413,0.588,413.15872,0.637,404.5873,0.555,231.76984,0.849,93.13492,0.427,287.2143,0.72,45.857143,1.096,265.01587,1.066,55.865078,1.141,103.27778,0,0,0
rock,0.522,240.75397,0.526,233.19048,0.581,246.0873,0.585,207.89682,0.589,419.8492,0.636,413.92062,0.602,179.68254,0.899,128.50793,0.465,280.84128,0.761,70.82539,1.164,277.85715,1.06,46.666668,1.17,121.84127,0,0,0
rock,0.533,252.31746,0.562,236.19841,0.623,246.45238,0.592,209.5873,0.588,418.77777,0.635,413.6111,0.605,171.95238,0.926,172.16667,0.484,245.23016,0.79,113.87302,1.205,328.3095,1.021,51.325397,1.183,139.76984,0,0,0
rock,0.393,153.5238,0.443,132.33333,0.529,141.2381,0.41,109.2381,0.578,314.8492,0.618,310.86508,0.462,39.031746,0.633,193.84921,0.364,89.492065,0.505,88.88095,1.014,224.19841,0.829,25.809525,0.92,74.01588,0,0,0
rock,0.498,221.63492,0.51,216.42857,0.566,225.79366,0.535,192.21428,0.587,395.5476,0.634,388.84128,0.579,114.7619,0.83,137.09525,0.458,210.20634,0.71,84.15873,1.131,232.31746,0.985,43.45238,1.123,120.02381,0,0,0
rock,0.449,233.26984,0.54,185.2381,0.632,198.29366,0.526,155.61111,0.584,365.15872,0.625,358.89682,0.552,67.57143,0.82,255.30952,0.449,116.20635,0.673,155.42064,1.188,312.57144,0.872,32.349205,1.036,106.269844,0,0,0
rock,0.363,161.09525,0.46,134.38889,0.553,145.65079,0.415,107.36508,0.579,312.68253,0.619,306.29364,0.462,42.18254,0.652,221.7381,0.37,72.45238,0.514,102.57937,1.04,257.85715,0.813,30.357143,0.919,77.888885,0,0,0
rock,0.493,226.69841,0.511,213.01587,0.569,223.23016,0.555,199.92064,0.588,407.0476,0.633,402.3889,0.556,181.34126,0.857,124.10317,0.433,242.66667,0.724,71.54762,1.131,247.42064,1.015,32.246033,1.129,92.59524,0,0,0
rock,0.477,201.99207,0.507,178.84126,0.587,188.7619,0.493,157.44444,0.583,362.50793,0.626,356.7619,0.543,74.650795,0.766,190.93651,0.427,147.69841,0.628,106.77778,1.109,252.62698,0.908,32.88889,1.035,98.62698,0,0,0
rock,0.424,192.88095,0.509,169.34126,0.593,181.0873,0.473,134.5,0.581,341.79364,0.623,337.31747,0.513,71.769844,0.737,225.84126,0.412,111.730156,0.604,123.31746,1.103,292.99207,0.854,38.27778,1.004,116.2381,0,0,0
rock,0.537,248.39682,0.539,248.56349,0.579,257.19843,0.604,231.27777,0.589,440,0.642,434.30157,0.575,261.77777,0.939,91.94444,0.454,318.26984,0.81,62.79365,1.161,271.4524,1.121,44.285713,1.256,123.44444,0,0,0
rock,0.329,144.15079,0.44,122.04762,0.553,131.15079,0.38,92.56349,0.578,297.3254,0.617,294.42062,0.447,38.76984,0.626,237.39682,0.335,71.55556,0.46,81.92857,1.023,268.33334,0.8,29.404762,0.884,63.47619,0,0,0
rock,0.572,262.4365,0.573,235.60318,0.63,247.12698,0.606,213.93651,0.589,423.85715,0.635,416.64285,0.622,131.34126,0.938,181.30159,0.509,214.95238,0.814,138.76984,1.23,294.37302,1.01,36.38095,1.203,134.88095,0,0,0
rock,0.424,172.90475,0.467,159.40475,0.531,170.64285,0.458,133.25397,0.582,337.89682,0.625,333.2143,0.486,70.13492,0.688,172.9762,0.398,116.531746,0.584,103.492065,1.042,237.68254,0.864,22.63492,0.991,100.11905,0,0,0
rock,0.44,208.72223,0.515,172.5873,0.6,182.5,0.496,141.04762,0.583,350.96826,0.624,344.4762,0.529,56.373016,0.762,233.27777,0.435,99.57143,0.631,143.15079,1.127,283.10318,0.856,23.61111,1.017,107.95238,0,0,0
rock,0.491,230.03175,0.563,202.71428,0.635,211.5,0.522,161.05556,0.585,367.8095,0.628,361.6111,0.569,71.43651,0.814,239.34921,0.486,103.2381,0.705,174.61111,1.164,304.75397,0.868,49.198414,1.107,168.38889,0,0,0
rock,0.297,111.468254,0.369,99.531746,0.441,109.05556,0.352,78.75397,0.577,284.39682,0.614,281.38095,0.381,38.103176,0.532,154,0.293,65.46032,0.416,55.29365,0.937,184.87302,0.793,8.730159,0.859,45.88095,0,0,0
rock,0.478,208.09525,0.497,189.05556,0.559,199.30159,0.52,166.96031,0.585,375.70636,0.629,370.0635,0.537,112.74603,0.785,160.15874,0.417,191.01587,0.657,87.92063,1.105,252.74603,0.94,29.769842,1.062,99.849205,0,0,0
rock,0.48,208.19048,0.501,197.8254,0.56,202.88095,0.542,183.27777,0.586,389.38095,0.633,387.77777,0.536,161.34126,0.814,137.39682,0.415,224.83333,0.684,74.19841,1.104,271.34128,0.983,22.47619,1.092,99.21429,0,0,0
rock,0.564,249.61111,0.543,233.29366,0.599,239.68254,0.595,224.03969,0.589,431.18253,0.638,423.92856,0.609,187.72223,0.922,119.67461,0.468,293.7857,0.781,81.7381,1.182,255.99207,1.079,31.531746,1.201,105.65873,0,0,0
rock,0.487,217.05556,0.522,194.99207,0.585,202.05556,0.541,180.06349,0.586,382.66666,0.628,379.03967,0.563,78.05556,0.819,181.92064,0.45,172.10318,0.693,116.70635,1.155,235.09525,0.93,19.380953,1.088,105.87302,0,0,0
rock,0.478,209.59525,0.518,193.73016,0.589,199.21428,0.5,157.37302,0.584,362.66666,0.627,359.03967,0.56,69.71429,0.775,195.03969,0.462,139.07936,0.667,129.34126,1.113,256.84128,0.904,36.650795,1.062,123.79365,0,0,0
rock,0.434,187.10318,0.478,176.88889,0.551,184.88889,0.482,151.31746,0.582,361.7143,0.63,353.25397,0.508,129.84921,0.741,157.31746,0.395,174.45238,0.613,73.269844,1.068,255.61111,0.927,27.25397,1.025,88.22222,0,0,0
rock,0.507,233.48413,0.525,224.36508,0.579,229.69841,0.576,208.80159,0.589,418.0635,0.638,411.94446,0.553,236.83333,0.886,118.69841,0.435,273.9365,0.752,70.64286,1.134,303.4762,1.054,29.626984,1.166,108.166664,0,0,0
rock,0.538,248.75397,0.547,248.1746,0.602,253.4762,0.602,219.49207,0.591,428.90475,0.64,422.86508,0.621,203.27777,0.928,123.42857,0.496,297.10318,0.806,83.56349,1.181,302.99207,1.081,58.20635,1.211,146.68254,0,0,0
rock,0.512,237.28572,0.543,221.83333,0.602,226.90475,0.555,193.11905,0.587,399.92856,0.632,394.29364,0.592,107.59524,0.859,165.29366,0.481,191.61111,0.75,122.150795,1.166,256.76984,0.962,41.20635,1.146,139.42857,0,0,0
rock,0.508,233.19841,0.51,222.11111,0.563,229.7619,0.564,213.11111,0.589,416.69843,0.636,410.6905,0.566,207.78572,0.869,99.62698,0.443,282.7619,0.743,57.396824,1.127,247.7619,1.061,31.15873,1.154,94.03968,0,0,0
rock,0.433,184.2381,0.46,164.43651,0.529,178.4762,0.464,143.15079,0.583,350.36508,0.627,342.94446,0.487,114.54762,0.701,147.11111,0.379,164.42857,0.583,72.47619,1.032,241.9127,0.916,50.785713,0.998,93.32539,0,0,0
rock,0.32,129.24603,0.41,108.349205,0.502,117.45238,0.359,85.150795,0.578,290.01587,0.615,284.4762,0.409,34.746033,0.574,199.89682,0.308,67.531746,0.431,71.40476,0.978,228.3254,0.788,18.38889,0.869,57.738094,0,0,0
rock,0.523,228.76984,0.525,216.80952,0.588,229.19841,0.547,192.7381,0.586,402.5476,0.634,395.1905,0.593,139.5,0.856,153.05556,0.452,239.27777,0.717,79.78571,1.15,258.6905,1.009,36.039684,1.134,113.650795,0,0,0
rock,0.531,238.24603,0.534,229.49207,0.595,236.5238,0.57,208.26984,0.588,415.20636,0.637,409.81747,0.598,151.53175,0.893,138.70634,0.469,242.46031,0.763,93.90476,1.172,255.11905,1.019,36.174603,1.174,117.7381,0,0,0
rock,0.492,233.90475,0.508,221.35715,0.564,233.59525,0.576,199.16667,0.588,409.0476,0.638,402.79364,0.556,208.70634,0.88,136.81746,0.43,264.53174,0.732,65.7381,1.14,317.29364,1.045,56.539684,1.13,120.190475,0,0,0
rock,0.424,190.66667,0.466,173.73016,0.531,182.88889,0.48,149.54762,0.583,359.8095,0.628,351.83334,0.488,140.9762,0.725,141.31746,0.389,178.54762,0.614,78.62698,1.043,271.13492,0.926,33.72222,1.016,95.34127,0,0,0
rock,0.378,151.25397,0.453,141.11905,0.553,156.03969,0.424,112.03968,0.58,319.42856,0.622,314.92856,0.463,77.54762,0.679,222.87302,0.343,107.17461,0.505,73.78571,1.056,296.09525,0.847,52.50794,0.923,82.01588,0,0,0
hiphop,0.41,198.50793,0.504,154.6746,0.587,161.16667,0.472,124.60317,0.581,330.7619,0.619,324.72223,0.496,30.761906,0.715,243.6746,0.417,64.96032,0.59,148.15874,1.105,268.46033,0.806,12.873015,0.981,103.190475,0,0,0
hiphop,0.493,197.20634,0.544,173.81746,0.615,176.21428,0.481,140.59525,0.582,344.48413,0.623,341.05554,0.545,15.865079,0.744,239.06349,0.482,53.142857,0.649,177.98413,1.121,248.90475,0.825,16.15873,1.053,138.15874,0,0,0
hiphop,0.335,146.96031,0.483,134.51587,0.586,141.38095,0.402,94.37302,0.578,302.2857,0.617,297.73016,0.465,28.571428,0.657,271.03967,0.372,47.309525,0.505,124.35714,1.068,294.23016,0.773,23.436508,0.926,101.92857,0,0,0
hiphop,0.281,141.34126,0.463,114.69841,0.566,126.67461,0.368,82.30159,0.578,287.03174,0.613,283.53174,0.433,18.992064,0.612,259.4127,0.358,33.47619,0.485,142.22223,1.031,275.22223,0.756,16.714285,0.886,77.56349,0,0,0
hiphop,0.284,141.86508,0.455,118.47619,0.554,129.76984,0.378,85.94444,0.577,292.39682,0.613,287.57938,0.431,32.460316,0.614,242.57143,0.348,42.261906,0.481,125.68254,1.027,273.69843,0.766,18.579365,0.888,74.95238,0,0,0
hiphop,0.292,127.47619,0.438,112.28571,0.534,120.269844,0.375,84.18254,0.577,288.5873,0.615,284.5873,0.422,34.865078,0.604,237.75397,0.331,48.54762,0.462,109.80159,1.012,267.96033,0.769,19.444445,0.88,75.90476,0,0,0
hiphop,0.422,188.87302,0.546,169.31746,0.647,173.84921,0.485,130.03969,0.581,338.5476,0.622,332.5238,0.535,46.865078,0.764,289.48413,0.444,77.07937,0.626,168.71428,1.151,327.7143,0.815,34.309525,1.008,131.5873,0,0,0
hiphop,0.31,158.38095,0.464,130.42857,0.566,140.27777,0.407,97.15873,0.579,303.0238,0.617,300.59525,0.45,42.865078,0.652,246.79366,0.361,59.20635,0.51,120,1.053,286.99207,0.79,19.349207,0.91,78.92857,0,0,0
